['00396', '00396_0002228_cnn_inception100.csv', '0.00434388']
['00216', '00216_0000132_cnn_inception100.csv', '0.00736668']
['00739', '00739_0002813_cnn_inception100.csv', '0.0003818']
['00709', '00709_0007916_cnn_inception100.csv', '0.0349283']
['00935', '00935_0000390_cnn_inception100.csv', '0.00210863']
['00812', '00812_0004846_cnn_inception100.csv', '8.45011e-05']
['01460', '01460_0000208_cnn_inception100.csv', '0.00081995']
['01418', '01418_0001317_cnn_inception100.csv', '0.010638']
['01729', '01729_0001188_cnn_inception100.csv', '0.00159259']
['02902', '02902_0003157_cnn_inception100.csv', '0.000923766']
['02756', '02756_0000182_cnn_inception100.csv', '0.0105337']
['02907', '02907_0006975_cnn_inception100.csv', '0.000551736']
['02931', '02931_0003569_cnn_inception100.csv', '0.00631881']
['02715', '02715_0007945_cnn_inception100.csv', '0.000350185']
['02114', '02114_0001897_cnn_inception100.csv', '0.00998231']
['03812', '03812_0007207_cnn_inception100.csv', '0.000849805']
['03597', '03597_0005236_cnn_inception100.csv', '0.0035351']
['03958', '03958_0006597_cnn_inception100.csv', '0.00343918']
['03774', '03774_0005535_cnn_inception100.csv', '0.00114849']
['03874', '03874_0006781_cnn_inception100.csv', '0.0126948']
['03741', '03741_0004323_cnn_inception100.csv', '0.0013402']
['04409', '04409_0001787_cnn_inception100.csv', '0.000760903']
['04132', '04132_0000933_cnn_inception100.csv', '0.000901808']
['04424', '04424_0003508_cnn_inception100.csv', '0.000125839']
['04040', '04040_0006332_cnn_inception100.csv', '0.00221587']
['04326', '04326_0000953_cnn_inception100.csv', '0.000116816']
['04941', '04941_0002521_cnn_inception100.csv', '0.00133629']
['04618', '04618_0002502_cnn_inception100.csv', '0.00344484']
['04830', '04830_0002589_cnn_inception100.csv', '0.00149359']
['04512', '04512_0000365_cnn_inception100.csv', '0.00835655']
['04759', '04759_0007312_cnn_inception100.csv', '0.00103848']
['05455', '05455_0006220_cnn_inception100.csv', '0.000773']
['05284', '05284_0027960_cnn_inception100.csv', '0.00196105']
['05925', '05925_0005099_cnn_inception100.csv', '0.00507122']
['05953', '05953_0000451_cnn_inception100.csv', '0.0094845']
['05662', '05662_0001989_cnn_inception100.csv', '0.00348335']
['06361', '06361_0000166_cnn_inception100.csv', '0.00314964']
['06359', '06359_0002735_cnn_inception100.csv', '0.00336242']
['06365', '06365_0002829_cnn_inception100.csv', '0.00141882']
['06790', '06790_0007263_cnn_inception100.csv', '0.00256161']
['07417', '07417_0000160_cnn_inception100.csv', '0.00217702']
['07045', '07045_0036123_cnn_inception100.csv', '0.000885953']
['07359', '07359_0026568_cnn_inception100.csv', '0.00184655']
