['00280', '00280_0003839_cnn_inception100.csv', '3.34302e-06']
['00014', '00014_0006149_cnn_inception100.csv', '0.000138719']
['00080', '00080_0003591_cnn_inception100.csv', '4.53634e-05']
['00416', '00416_0001383_cnn_inception100.csv', '0.000300503']
['00771', '00771_0003136_cnn_inception100.csv', '0.00170845']
['00828', '00828_0000267_cnn_inception100.csv', '0.00109054']
['00817', '00817_0007895_cnn_inception100.csv', '1.42869e-05']
['00600', '00600_0005544_cnn_inception100.csv', '0.0189656']
['01294', '01294_0003101_cnn_inception100.csv', '0.00147178']
['01235', '01235_0004693_cnn_inception100.csv', '0.00226791']
['01419', '01419_0004936_cnn_inception100.csv', '0.000388973']
['01332', '01332_0004942_cnn_inception100.csv', '0.000325082']
['01758', '01758_0004229_cnn_inception100.csv', '0.00160748']
['02903', '02903_0006978_cnn_inception100.csv', '0.00224634']
['02573', '02573_0002445_cnn_inception100.csv', '0.000943358']
['02101', '02101_0002157_cnn_inception100.csv', '0.0357705']
['02304', '02304_0001870_cnn_inception100.csv', '0.0218356']
['02448', '02448_0003645_cnn_inception100.csv', '0.00291937']
['02245', '02245_0005367_cnn_inception100.csv', '0.0115197']
['03074', '03074_0006489_cnn_inception100.csv', '0.0425403']
['03328', '03328_0003386_cnn_inception100.csv', '0.00033617']
['03720', '03720_0010305_cnn_inception100.csv', '0.00204121']
['03928', '03928_0000049_cnn_inception100.csv', '0.00181755']
['03965', '03965_0005026_cnn_inception100.csv', '0.0148829']
['03776', '03776_0002553_cnn_inception100.csv', '0.00056706']
['03851', '03851_0003438_cnn_inception100.csv', '0.00128634']
['04351', '04351_0001925_cnn_inception100.csv', '0.00162433']
['04749', '04749_0012883_cnn_inception100.csv', '4.27919e-05']
['04610', '04610_0000078_cnn_inception100.csv', '0.000905376']
['04854', '04854_0015579_cnn_inception100.csv', '0.000985171']
['04865', '04865_0001997_cnn_inception100.csv', '0.00126343']
['04767', '04767_0006736_cnn_inception100.csv', '0.00361975']
['05491', '05491_0000554_cnn_inception100.csv', '0.00177665']
['05024', '05024_0003046_cnn_inception100.csv', '0.0023224']
['05158', '05158_0000339_cnn_inception100.csv', '0.00469916']
['05372', '05372_0005641_cnn_inception100.csv', '0.00149947']
['05238', '05238_0004414_cnn_inception100.csv', '2.4684e-05']
['05488', '05488_0007701_cnn_inception100.csv', '0.000885688']
['05892', '05892_0005898_cnn_inception100.csv', '0.00105318']
['05744', '05744_0004729_cnn_inception100.csv', '0.00132572']
['05579', '05579_0030359_cnn_inception100.csv', '0.000925016']
['05565', '05565_0004613_cnn_inception100.csv', '0.0089633']
['06224', '06224_0000941_cnn_inception100.csv', '0.00071393']
['06405', '06405_0004192_cnn_inception100.csv', '0.000517108']
['06067', '06067_0015395_cnn_inception100.csv', '0.00012589']
['06263', '06263_0002162_cnn_inception100.csv', '0.000734115']
['06036', '06036_0004412_cnn_inception100.csv', '0.000334112']
['07419', '07419_0000519_cnn_inception100.csv', '0.00169331']
['07198', '07198_0000257_cnn_inception100.csv', '0.000789842']
['07353', '07353_0002869_cnn_inception100.csv', '0.00676109']
['07465', '07465_0004249_cnn_inception100.csv', '0.00186309']
['07007', '07007_0007743_cnn_inception100.csv', '0.00267027']
