['00065', '00065_0005799_cnn_inception100.csv', '6.42555e-05']
['00001', '00001_0001302_cnn_inception100.csv', '0.0001102']
['00267', '00267_0005136_cnn_inception100.csv', '3.35798e-05']
['00280', '00280_0003839_cnn_inception100.csv', '9.63902e-06']
['00344', '00344_0001674_cnn_inception100.csv', '0.00232228']
['00334', '00334_0004825_cnn_inception100.csv', '1.29264e-06']
['00428', '00428_0005964_cnn_inception100.csv', '4.01072e-05']
['00785', '00785_0005933_cnn_inception100.csv', '0.000619897']
['00595', '00595_0003952_cnn_inception100.csv', '3.6995e-05']
['00530', '00530_0001198_cnn_inception100.csv', '0.00138466']
['00825', '00825_0002477_cnn_inception100.csv', '1.25865e-05']
['01145', '01145_0004326_cnn_inception100.csv', '7.88774e-05']
['01498', '01498_0002244_cnn_inception100.csv', '0.0011792']
['01294', '01294_0003101_cnn_inception100.csv', '0.00206157']
['01040', '01040_0004426_cnn_inception100.csv', '2.40729e-05']
['01049', '01049_0004632_cnn_inception100.csv', '0.00186514']
['01012', '01012_0003706_cnn_inception100.csv', '0.00468947']
['01133', '01133_0016956_cnn_inception100.csv', '5.01182e-05']
['01124', '01124_0006390_cnn_inception100.csv', '2.05328e-06']
['01032', '01032_0002991_cnn_inception100.csv', '0.00793438']
['01395', '01395_0005052_cnn_inception100.csv', '0.000515258']
['01580', '01580_0006920_cnn_inception100.csv', '0.00624103']
['01516', '01516_0003728_cnn_inception100.csv', '0.000865845']
['01514', '01514_0001826_cnn_inception100.csv', '0.00278957']
['01607', '01607_0006752_cnn_inception100.csv', '0.00207984']
['01698', '01698_0001248_cnn_inception100.csv', '2.56671e-05']
['01639', '01639_0009790_cnn_inception100.csv', '9.58219e-07']
['01836', '01836_0004860_cnn_inception100.csv', '0.00291433']
['01554', '01554_0000394_cnn_inception100.csv', '0.000140085']
['02795', '02795_0006991_cnn_inception100.csv', '0.00127679']
['02732', '02732_0005482_cnn_inception100.csv', '0.00082156']
['02876', '02876_0000707_cnn_inception100.csv', '2.24189e-06']
['02841', '02841_0000934_cnn_inception100.csv', '4.27574e-05']
['02928', '02928_0005423_cnn_inception100.csv', '0.00176294']
['02772', '02772_0006140_cnn_inception100.csv', '2.18126e-05']
['02730', '02730_0004914_cnn_inception100.csv', '0.000660958']
['02866', '02866_0005799_cnn_inception100.csv', '0.000261829']
['02712', '02712_0001041_cnn_inception100.csv', '1.2828e-05']
['02350', '02350_0000432_cnn_inception100.csv', '0.00155024']
['02359', '02359_0008508_cnn_inception100.csv', '4.09982e-07']
['02044', '02044_0006666_cnn_inception100.csv', '0.00159377']
['02420', '02420_0009129_cnn_inception100.csv', '0.00166678']
['02223', '02223_0002194_cnn_inception100.csv', '0.0027534']
['02056', '02056_0002993_cnn_inception100.csv', '8.6045e-05']
['02318', '02318_0002276_cnn_inception100.csv', '0.00377434']
['02275', '02275_0000606_cnn_inception100.csv', '0.00605803']
['02210', '02210_0001079_cnn_inception100.csv', '0.00238379']
['03246', '03246_0012219_cnn_inception100.csv', '0.00157766']
['03429', '03429_0000785_cnn_inception100.csv', '9.28265e-06']
['03334', '03334_0001766_cnn_inception100.csv', '0.00356343']
['03387', '03387_0005740_cnn_inception100.csv', '0.000266939']
['03347', '03347_0002089_cnn_inception100.csv', '0.00276711']
['03143', '03143_0000964_cnn_inception100.csv', '0.00258574']
['03031', '03031_0005341_cnn_inception100.csv', '1.45467e-05']
['03408', '03408_0002294_cnn_inception100.csv', '0.00198501']
['03052', '03052_0000414_cnn_inception100.csv', '0.00106132']
['03670', '03670_0005032_cnn_inception100.csv', '0.00129491']
['03539', '03539_0001969_cnn_inception100.csv', '0.0034029']
['03620', '03620_0000581_cnn_inception100.csv', '0.0636149']
['03799', '03799_0005028_cnn_inception100.csv', '0.000108935']
['03982', '03982_0001792_cnn_inception100.csv', '0.000559008']
['04006', '04006_0005651_cnn_inception100.csv', '0.000574834']
['04251', '04251_0010147_cnn_inception100.csv', '0.000270045']
['04438', '04438_0004944_cnn_inception100.csv', '0.000257942']
['04364', '04364_0004133_cnn_inception100.csv', '0.000222772']
['04442', '04442_0003502_cnn_inception100.csv', '0.00142701']
['04026', '04026_0004507_cnn_inception100.csv', '0.0106061']
['04420', '04420_0000145_cnn_inception100.csv', '0.00304587']
['04604', '04604_0000111_cnn_inception100.csv', '3.57973e-05']
['04521', '04521_0002200_cnn_inception100.csv', '0.00171891']
['04729', '04729_0000401_cnn_inception100.csv', '0.0241418']
['04902', '04902_0000705_cnn_inception100.csv', '0.000275361']
['04536', '04536_0000837_cnn_inception100.csv', '0.00278215']
['05127', '05127_0001397_cnn_inception100.csv', '0.00452691']
['05091', '05091_0003216_cnn_inception100.csv', '0.00185038']
['05055', '05055_0020011_cnn_inception100.csv', '0.00106439']
['05467', '05467_0026594_cnn_inception100.csv', '0.000254962']
['05222', '05222_0004158_cnn_inception100.csv', '0.000349717']
['05043', '05043_0000385_cnn_inception100.csv', '0.000404149']
['05752', '05752_0008371_cnn_inception100.csv', '0.00018025']
['05551', '05551_0001050_cnn_inception100.csv', '0.000618297']
['05917', '05917_0004888_cnn_inception100.csv', '2.12135e-05']
['06095', '06095_0007815_cnn_inception100.csv', '5.27238e-05']
['06059', '06059_0000088_cnn_inception100.csv', '0.00160196']
['06171', '06171_0010781_cnn_inception100.csv', '4.60399e-06']
['06272', '06272_0004163_cnn_inception100.csv', '0.00601392']
['06454', '06454_0007957_cnn_inception100.csv', '0.000117841']
['06498', '06498_0003316_cnn_inception100.csv', '0.00032878']
['06553', '06553_0006980_cnn_inception100.csv', '0.00104977']
['06591', '06591_0002980_cnn_inception100.csv', '0.023352']
['06812', '06812_0001272_cnn_inception100.csv', '0.000378305']
['06883', '06883_0004581_cnn_inception100.csv', '0.000449796']
['06775', '06775_0000987_cnn_inception100.csv', '0.0021972']
['06548', '06548_0016036_cnn_inception100.csv', '0.00371644']
['06568', '06568_0001295_cnn_inception100.csv', '0.000668473']
['06688', '06688_0004688_cnn_inception100.csv', '0.00025039']
['06777', '06777_0001086_cnn_inception100.csv', '0.000487187']
['07072', '07072_0004570_cnn_inception100.csv', '0.000548284']
['07252', '07252_0003791_cnn_inception100.csv', '0.00454456']
['07457', '07457_0004483_cnn_inception100.csv', '0.0015854']
['07468', '07468_0011557_cnn_inception100.csv', '0.0179189']
['07228', '07228_0003039_cnn_inception100.csv', '5.01303e-05']
['07220', '07220_0005828_cnn_inception100.csv', '5.11378e-06']
['07309', '07309_0001855_cnn_inception100.csv', '0.000659358']
['07371', '07371_0000812_cnn_inception100.csv', '0.01818']
