['00148', '00148_0007637_cnn_inception100.csv', '2.57366e-06']
['00419', '00419_0003287_cnn_inception100.csv', '0.000262949']
['00701', '00701_0006670_cnn_inception100.csv', '8.65943e-05']
['00501', '00501_0000274_cnn_inception100.csv', '0.000611241']
['01071', '01071_0004654_cnn_inception100.csv', '0.00256878']
['01171', '01171_0006525_cnn_inception100.csv', '0.000855604']
['01147', '01147_0005229_cnn_inception100.csv', '0.00219837']
['01461', '01461_0000453_cnn_inception100.csv', '2.32089e-05']
['01576', '01576_0007102_cnn_inception100.csv', '2.34178e-05']
['02933', '02933_0002875_cnn_inception100.csv', '0.00686836']
['02823', '02823_0012635_cnn_inception100.csv', '1.71516e-05']
['02851', '02851_0002618_cnn_inception100.csv', '0.00141564']
['02771', '02771_0003027_cnn_inception100.csv', '8.93722e-05']
['02016', '02016_0003599_cnn_inception100.csv', '4.62959e-05']
['02451', '02451_0010195_cnn_inception100.csv', '0.00203802']
['02120', '02120_0005032_cnn_inception100.csv', '7.70848e-05']
['03726', '03726_0003919_cnn_inception100.csv', '0.000156668']
['03831', '03831_0002530_cnn_inception100.csv', '5.49321e-05']
['03844', '03844_0003677_cnn_inception100.csv', '1.73194e-05']
['03723', '03723_0004393_cnn_inception100.csv', '1.778e-05']
['04385', '04385_0007967_cnn_inception100.csv', '0.00129462']
['04357', '04357_0007568_cnn_inception100.csv', '0.000914549']
['04917', '04917_0004184_cnn_inception100.csv', '0.00104071']
['05422', '05422_0006347_cnn_inception100.csv', '0.000204461']
['05253', '05253_0004263_cnn_inception100.csv', '0.00490422']
['06358', '06358_0009752_cnn_inception100.csv', '0.000411251']
['07288', '07288_0001619_cnn_inception100.csv', '0.000588708']
