['00355', '00355_0006177_cnn_inception100.csv', '0.00376484']
['00310', '00310_0002387_cnn_inception100.csv', '0.000152883']
['00500', '00500_0005766_cnn_inception100.csv', '0.00737014']
['00569', '00569_0002985_cnn_inception100.csv', '0.0013759']
['00504', '00504_0003948_cnn_inception100.csv', '0.00381936']
['01609', '01609_0013488_cnn_inception100.csv', '0.000963672']
['03241', '03241_0006786_cnn_inception100.csv', '0.00290644']
['03398', '03398_0002008_cnn_inception100.csv', '0.00128645']
['03006', '03006_0006479_cnn_inception100.csv', '0.00174421']
['03800', '03800_0004124_cnn_inception100.csv', '0.00291997']
['04220', '04220_0003273_cnn_inception100.csv', '0.00141744']
['04628', '04628_0011776_cnn_inception100.csv', '0.00218982']
['06055', '06055_0010621_cnn_inception100.csv', '0.000800799']
['06699', '06699_0001288_cnn_inception100.csv', '0.014078']
