['00457', '00457_0003601_cnn_inception100.csv', '0.00114149']
['00662', '00662_0000220_cnn_inception100.csv', '0.000533452']
['01015', '01015_0003481_cnn_inception100.csv', '0.00265016']
['01873', '01873_0003651_cnn_inception100.csv', '0.00026146']
['02994', '02994_0004778_cnn_inception100.csv', '0.00202292']
['02695', '02695_0000576_cnn_inception100.csv', '0.000577614']
['03155', '03155_0002414_cnn_inception100.csv', '0.000999532']
['03698', '03698_0004683_cnn_inception100.csv', '0.00327552']
['03535', '03535_0001058_cnn_inception100.csv', '0.000978149']
['05502', '05502_0006893_cnn_inception100.csv', '0.000563287']
['06198', '06198_0001573_cnn_inception100.csv', '0.00493109']
['06392', '06392_0000228_cnn_inception100.csv', '0.00228381']
['06062', '06062_0002375_cnn_inception100.csv', '0.00286037']
['06836', '06836_0011304_cnn_inception100.csv', '0.00122145']
['06899', '06899_0007063_cnn_inception100.csv', '0.00251141']
['06851', '06851_0018632_cnn_inception100.csv', '0.00125268']
['06521', '06521_0001526_cnn_inception100.csv', '0.00119605']
