['00065', '00065_0005799_cnn_inception100.csv', '7.30659e-05']
['00001', '00001_0001302_cnn_inception100.csv', '0.00409506']
['00037', '00037_0000088_cnn_inception100.csv', '0.00178965']
['00267', '00267_0005136_cnn_inception100.csv', '8.08318e-05']
['00348', '00348_0011173_cnn_inception100.csv', '0.000939329']
['00280', '00280_0003839_cnn_inception100.csv', '0.000285162']
['00012', '00012_0002330_cnn_inception100.csv', '0.00539803']
['00229', '00229_0002611_cnn_inception100.csv', '0.000759236']
['00402', '00402_0003426_cnn_inception100.csv', '5.11247e-06']
['00094', '00094_0009274_cnn_inception100.csv', '0.0199992']
['00264', '00264_0002125_cnn_inception100.csv', '0.00105234']
['00492', '00492_0002672_cnn_inception100.csv', '0.00270897']
['00345', '00345_0002996_cnn_inception100.csv', '2.93372e-05']
['00343', '00343_0006041_cnn_inception100.csv', '0.00014446']
['00344', '00344_0001674_cnn_inception100.csv', '0.00103655']
['00303', '00303_0004492_cnn_inception100.csv', '0.000514289']
['00334', '00334_0004825_cnn_inception100.csv', '8.66624e-07']
['00428', '00428_0005964_cnn_inception100.csv', '0.000245013']
['00997', '00997_0006079_cnn_inception100.csv', '1.28299e-05']
['00595', '00595_0003952_cnn_inception100.csv', '2.90513e-06']
['00673', '00673_0004610_cnn_inception100.csv', '0.00118458']
['00552', '00552_0002148_cnn_inception100.csv', '0.000748571']
['00530', '00530_0001198_cnn_inception100.csv', '0.000144375']
['00792', '00792_0029578_cnn_inception100.csv', '0.00129943']
['00761', '00761_0001354_cnn_inception100.csv', '0.0024339']
['00735', '00735_0004744_cnn_inception100.csv', '0.00102336']
['00825', '00825_0002477_cnn_inception100.csv', '0.00102582']
['01145', '01145_0004326_cnn_inception100.csv', '1.29386e-05']
['01037', '01037_0004832_cnn_inception100.csv', '0.00146089']
['01235', '01235_0004693_cnn_inception100.csv', '0.000836028']
['01040', '01040_0004426_cnn_inception100.csv', '0.000492387']
['01041', '01041_0001255_cnn_inception100.csv', '0.00140246']
['01273', '01273_0001753_cnn_inception100.csv', '0.00103445']
['01159', '01159_0002523_cnn_inception100.csv', '0.0740921']
['01124', '01124_0006390_cnn_inception100.csv', '6.94954e-08']
['01060', '01060_0001649_cnn_inception100.csv', '0.00358958']
['01095', '01095_0002207_cnn_inception100.csv', '0.000262884']
['01236', '01236_0000539_cnn_inception100.csv', '0.000809019']
['01443', '01443_0003578_cnn_inception100.csv', '0.00172081']
['01163', '01163_0001286_cnn_inception100.csv', '0.0075733']
['01984', '01984_0004141_cnn_inception100.csv', '0.0929941']
['01835', '01835_0007752_cnn_inception100.csv', '0.00264003']
['01669', '01669_0001873_cnn_inception100.csv', '0.00529452']
['01645', '01645_0003849_cnn_inception100.csv', '0.019814']
['01887', '01887_0001170_cnn_inception100.csv', '0.0235468']
['01798', '01798_0010296_cnn_inception100.csv', '0.00170976']
['01944', '01944_0004908_cnn_inception100.csv', '0.00163772']
['01864', '01864_0002529_cnn_inception100.csv', '0.00187459']
['01607', '01607_0006752_cnn_inception100.csv', '0.00249436']
['01639', '01639_0009790_cnn_inception100.csv', '3.60738e-06']
