['00269', '00269_0002099_cnn_inception100.csv', '4.36832e-06']
['00193', '00193_0005958_cnn_inception100.csv', '0.00153304']
['00657', '00657_0001261_cnn_inception100.csv', '0.00897612']
['00978', '00978_0003473_cnn_inception100.csv', '3.2158e-05']
['00981', '00981_0002392_cnn_inception100.csv', '0.00238954']
['01388', '01388_0003549_cnn_inception100.csv', '0.00390103']
['01931', '01931_0011044_cnn_inception100.csv', '0.000522545']
['01911', '01911_0004393_cnn_inception100.csv', '0.00560892']
['01756', '01756_0008271_cnn_inception100.csv', '0.00162809']
['02624', '02624_0002623_cnn_inception100.csv', '0.00025707']
['02547', '02547_0002593_cnn_inception100.csv', '0.000668513']
['02278', '02278_0001536_cnn_inception100.csv', '0.00667808']
['04181', '04181_0002159_cnn_inception100.csv', '0.00112936']
['04183', '04183_0004981_cnn_inception100.csv', '0.00931131']
['04789', '04789_0002172_cnn_inception100.csv', '0.000470023']
['05005', '05005_0001296_cnn_inception100.csv', '0.00113196']
['05277', '05277_0000535_cnn_inception100.csv', '0.00568111']
['05894', '05894_0000949_cnn_inception100.csv', '2.98127e-06']
['05952', '05952_0004757_cnn_inception100.csv', '0.05463']
['06623', '06623_0001648_cnn_inception100.csv', '0.000626508']
['07146', '07146_0012097_cnn_inception100.csv', '0.0014171']
