['00396', '00396_0002228_cnn_inception100.csv', '0.00828471']
['00276', '00276_0012509_cnn_inception100.csv', '0.00160981']
['01484', '01484_0002171_cnn_inception100.csv', '0.00447204']
['01077', '01077_0000531_cnn_inception100.csv', '0.00203045']
['01108', '01108_0000056_cnn_inception100.csv', '0.000210618']
['01890', '01890_0034793_cnn_inception100.csv', '0.000989965']
['02446', '02446_0004264_cnn_inception100.csv', '0.00183616']
['03268', '03268_0012675_cnn_inception100.csv', '0.00214242']
['03931', '03931_0000818_cnn_inception100.csv', '0.0109409']
['04915', '04915_0000434_cnn_inception100.csv', '0.000767165']
['05893', '05893_0000504_cnn_inception100.csv', '0.00155388']
['05552', '05552_0005714_cnn_inception100.csv', '0.000815754']
['06685', '06685_0002397_cnn_inception100.csv', '0.00121453']
['07413', '07413_0002421_cnn_inception100.csv', '0.00118559']
