['00133', '00133_0002902_cnn_inception100.csv', '0.00233638']
['00893', '00893_0018441_cnn_inception100.csv', '0.00158573']
['00618', '00618_0005820_cnn_inception100.csv', '0.000188769']
['00578', '00578_0001048_cnn_inception100.csv', '0.00136598']
['00555', '00555_0010363_cnn_inception100.csv', '0.0313778']
['00501', '00501_0000274_cnn_inception100.csv', '0.000235254']
['01293', '01293_0007211_cnn_inception100.csv', '0.000776307']
['01071', '01071_0004654_cnn_inception100.csv', '0.000259316']
['01572', '01572_0012727_cnn_inception100.csv', '0.0017026']
['01996', '01996_0005661_cnn_inception100.csv', '0.000464659']
['01929', '01929_0002899_cnn_inception100.csv', '0.000511477']
['02929', '02929_0000591_cnn_inception100.csv', '0.00194986']
['02534', '02534_0010823_cnn_inception100.csv', '0.0037156']
['02977', '02977_0004759_cnn_inception100.csv', '0.00180968']
['02308', '02308_0011997_cnn_inception100.csv', '0.000191994']
['02065', '02065_0000001_cnn_inception100.csv', '0.000959246']
['02313', '02313_0017423_cnn_inception100.csv', '0.0015256']
['03033', '03033_0003165_cnn_inception100.csv', '0.00256287']
['03597', '03597_0005236_cnn_inception100.csv', '0.00170695']
['03943', '03943_0002781_cnn_inception100.csv', '0.002906']
['03865', '03865_0024047_cnn_inception100.csv', '0.000128648']
['03653', '03653_0003525_cnn_inception100.csv', '0.00175329']
['03701', '03701_0004672_cnn_inception100.csv', '0.00108727']
['03535', '03535_0001058_cnn_inception100.csv', '0.000913577']
['03858', '03858_0004914_cnn_inception100.csv', '0.00364428']
['04362', '04362_0000817_cnn_inception100.csv', '0.00368484']
['04693', '04693_0002529_cnn_inception100.csv', '0.00551821']
['04589', '04589_0001810_cnn_inception100.csv', '0.0016975']
['05070', '05070_0001457_cnn_inception100.csv', '0.00681266']
['05217', '05217_0014215_cnn_inception100.csv', '0.00197982']
['05745', '05745_0003637_cnn_inception100.csv', '0.00166705']
['06481', '06481_0004102_cnn_inception100.csv', '0.00591464']
['06271', '06271_0010027_cnn_inception100.csv', '0.00135994']
['06160', '06160_0005392_cnn_inception100.csv', '0.000926784']
['06063', '06063_0014626_cnn_inception100.csv', '0.0240976']
['06624', '06624_0002261_cnn_inception100.csv', '0.00179102']
['07354', '07354_0003695_cnn_inception100.csv', '0.00148755']
