['00059', '00059_0002581_cnn_inception100.csv', '0.00168729']
['00044', '00044_0003389_cnn_inception100.csv', '0.00966777']
['00784', '00784_0012691_cnn_inception100.csv', '0.00139865']
['00976', '00976_0008741_cnn_inception100.csv', '0.00594524']
['00560', '00560_0002875_cnn_inception100.csv', '0.00919556']
['01309', '01309_0004939_cnn_inception100.csv', '9.86209e-05']
['01521', '01521_0005356_cnn_inception100.csv', '0.00165554']
['02941', '02941_0004548_cnn_inception100.csv', '0.00157355']
['02106', '02106_0002727_cnn_inception100.csv', '0.00916122']
['03473', '03473_0002048_cnn_inception100.csv', '0.00650894']
['03153', '03153_0000960_cnn_inception100.csv', '0.00260391']
['03062', '03062_0003336_cnn_inception100.csv', '0.00106524']
['03267', '03267_0000187_cnn_inception100.csv', '0.00408042']
['03640', '03640_0003201_cnn_inception100.csv', '0.00146477']
['03824', '03824_0005087_cnn_inception100.csv', '0.0067143']
['03677', '03677_0007493_cnn_inception100.csv', '0.00307469']
['03788', '03788_0007207_cnn_inception100.csv', '0.00854339']
['03706', '03706_0003950_cnn_inception100.csv', '0.00140515']
['03907', '03907_0000246_cnn_inception100.csv', '0.00554948']
['04492', '04492_0001069_cnn_inception100.csv', '0.00130268']
['04276', '04276_0005919_cnn_inception100.csv', '0.010795']
['04529', '04529_0014650_cnn_inception100.csv', '0.0303869']
['04710', '04710_0002828_cnn_inception100.csv', '0.00343767']
['04576', '04576_0001756_cnn_inception100.csv', '0.0071151']
['04960', '04960_0007115_cnn_inception100.csv', '0.00284916']
['05434', '05434_0002755_cnn_inception100.csv', '0.00195576']
['05468', '05468_0003633_cnn_inception100.csv', '0.000558986']
['05620', '05620_0002883_cnn_inception100.csv', '0.00396518']
['06073', '06073_0037659_cnn_inception100.csv', '0.00141315']
['06092', '06092_0005408_cnn_inception100.csv', '0.00246504']
['06229', '06229_0006734_cnn_inception100.csv', '0.00142559']
['06653', '06653_0008664_cnn_inception100.csv', '0.00886164']
['06930', '06930_0003455_cnn_inception100.csv', '0.000917802']
['07107', '07107_0001116_cnn_inception100.csv', '0.000594723']
['07196', '07196_0006135_cnn_inception100.csv', '0.0161808']
['07149', '07149_0001671_cnn_inception100.csv', '0.00461365']
['07458', '07458_0002295_cnn_inception100.csv', '0.000960245']
['07127', '07127_0000577_cnn_inception100.csv', '0.00261751']
