['00267', '00267_0005136_cnn_inception100.csv', '5.51486e-05']
['00121', '00121_0000143_cnn_inception100.csv', '0.0139']
['00280', '00280_0003839_cnn_inception100.csv', '6.44958e-05']
['00344', '00344_0001674_cnn_inception100.csv', '0.00053826']
['00108', '00108_0007691_cnn_inception100.csv', '0.000955221']
['00656', '00656_0000260_cnn_inception100.csv', '0.000278']
['00595', '00595_0003952_cnn_inception100.csv', '0.000148975']
['00698', '00698_0002312_cnn_inception100.csv', '0.000641267']
['00538', '00538_0001798_cnn_inception100.csv', '0.000825068']
['00825', '00825_0002477_cnn_inception100.csv', '0.000126877']
['01145', '01145_0004326_cnn_inception100.csv', '4.09954e-06']
['01037', '01037_0004832_cnn_inception100.csv', '0.00164191']
['01235', '01235_0004693_cnn_inception100.csv', '0.00231763']
['01261', '01261_0005631_cnn_inception100.csv', '0.0023585']
['01040', '01040_0004426_cnn_inception100.csv', '1.99791e-05']
['01159', '01159_0002523_cnn_inception100.csv', '0.00821301']
['01124', '01124_0006390_cnn_inception100.csv', '0.000258987']
['01263', '01263_0006178_cnn_inception100.csv', '0.00526618']
['01230', '01230_0004960_cnn_inception100.csv', '0.00189415']
['01095', '01095_0002207_cnn_inception100.csv', '0.000358419']
['01395', '01395_0005052_cnn_inception100.csv', '0.00375654']
['01777', '01777_0005598_cnn_inception100.csv', '0.00228157']
['01982', '01982_0003921_cnn_inception100.csv', '0.00129066']
['01632', '01632_0002535_cnn_inception100.csv', '0.000594809']
['01962', '01962_0012215_cnn_inception100.csv', '0.00371542']
['01797', '01797_0000702_cnn_inception100.csv', '0.00454767']
['01926', '01926_0001111_cnn_inception100.csv', '0.00167738']
['01514', '01514_0001826_cnn_inception100.csv', '0.000246796']
['01639', '01639_0009790_cnn_inception100.csv', '1.10495e-08']
['01623', '01623_0000346_cnn_inception100.csv', '0.00239496']
['01554', '01554_0000394_cnn_inception100.csv', '2.41625e-08']
['02705', '02705_0005628_cnn_inception100.csv', '0.000937107']
['02841', '02841_0000934_cnn_inception100.csv', '9.98926e-06']
['02772', '02772_0006140_cnn_inception100.csv', '2.35062e-07']
['02916', '02916_0000710_cnn_inception100.csv', '0.00216994']
['02911', '02911_0012463_cnn_inception100.csv', '0.0573707']
['02730', '02730_0004914_cnn_inception100.csv', '2.02897e-05']
['02866', '02866_0005799_cnn_inception100.csv', '6.37506e-06']
['02573', '02573_0002445_cnn_inception100.csv', '0.00244846']
['02011', '02011_0002044_cnn_inception100.csv', '0.00146945']
['02056', '02056_0002993_cnn_inception100.csv', '5.08501e-05']
['02184', '02184_0002592_cnn_inception100.csv', '0.000782932']
['02316', '02316_0004114_cnn_inception100.csv', '0.00612197']
['02048', '02048_0004849_cnn_inception100.csv', '0.00638541']
['03429', '03429_0000785_cnn_inception100.csv', '0.000821771']
['03360', '03360_0002688_cnn_inception100.csv', '0.00011839']
['03122', '03122_0007309_cnn_inception100.csv', '0.000102312']
['03466', '03466_0011350_cnn_inception100.csv', '0.00177213']
['03280', '03280_0004524_cnn_inception100.csv', '0.000487678']
['03365', '03365_0001807_cnn_inception100.csv', '0.00126167']
['03399', '03399_0003455_cnn_inception100.csv', '2.53293e-05']
['03121', '03121_0011553_cnn_inception100.csv', '0.00143684']
['03031', '03031_0005341_cnn_inception100.csv', '1.45632e-07']
['03052', '03052_0000414_cnn_inception100.csv', '0.000229001']
['03992', '03992_0059316_cnn_inception100.csv', '0.000189847']
['03889', '03889_0007903_cnn_inception100.csv', '0.00169433']
['03620', '03620_0000581_cnn_inception100.csv', '0.00312219']
