['00098', '00098_0000569_cnn_inception100.csv', '0.000121096']
['00416', '00416_0001383_cnn_inception100.csv', '0.000728538']
['00804', '00804_0005644_cnn_inception100.csv', '0.0205779']
['00915', '00915_0006169_cnn_inception100.csv', '0.000845864']
['00686', '00686_0008726_cnn_inception100.csv', '0.00126941']
['00687', '00687_0004197_cnn_inception100.csv', '0.00162004']
['00600', '00600_0005544_cnn_inception100.csv', '0.00100327']
['00540', '00540_0000828_cnn_inception100.csv', '0.00297527']
['01419', '01419_0004936_cnn_inception100.csv', '0.000867509']
['01332', '01332_0004942_cnn_inception100.csv', '0.00150554']
['02759', '02759_0009295_cnn_inception100.csv', '0.0207247']
['02620', '02620_0001217_cnn_inception100.csv', '0.00443156']
['02025', '02025_0004788_cnn_inception100.csv', '0.0019983']
['03074', '03074_0006489_cnn_inception100.csv', '0.00087082']
['03019', '03019_0000001_cnn_inception100.csv', '0.002013']
['03328', '03328_0003386_cnn_inception100.csv', '0.000807231']
['03003', '03003_0004035_cnn_inception100.csv', '0.00069622']
['03522', '03522_0001787_cnn_inception100.csv', '0.00290443']
['03720', '03720_0010305_cnn_inception100.csv', '0.00208812']
['03928', '03928_0000049_cnn_inception100.csv', '0.0165292']
['03763', '03763_0002719_cnn_inception100.csv', '0.00157207']
['04031', '04031_0001242_cnn_inception100.csv', '0.00229554']
['04410', '04410_0007302_cnn_inception100.csv', '0.00240351']
['04940', '04940_0001030_cnn_inception100.csv', '0.00269838']
['04749', '04749_0012883_cnn_inception100.csv', '0.000714651']
['04610', '04610_0000078_cnn_inception100.csv', '0.000805214']
['04606', '04606_0000176_cnn_inception100.csv', '0.00152924']
['04928', '04928_0003724_cnn_inception100.csv', '0.00196385']
['04590', '04590_0000327_cnn_inception100.csv', '0.00193607']
['05491', '05491_0000554_cnn_inception100.csv', '0.00393714']
['05024', '05024_0003046_cnn_inception100.csv', '0.00139519']
['05158', '05158_0000339_cnn_inception100.csv', '0.000517682']
['05488', '05488_0007701_cnn_inception100.csv', '9.20931e-05']
['05421', '05421_0005609_cnn_inception100.csv', '0.00146025']
['05949', '05949_0004336_cnn_inception100.csv', '4.12374e-05']
['05717', '05717_0034442_cnn_inception100.csv', '0.0343378']
['05565', '05565_0004613_cnn_inception100.csv', '0.00240213']
['06405', '06405_0004192_cnn_inception100.csv', '0.00523972']
['06263', '06263_0002162_cnn_inception100.csv', '0.0367904']
['06457', '06457_0003452_cnn_inception100.csv', '5.42866e-05']
['06342', '06342_0004118_cnn_inception100.csv', '0.00409979']
['06177', '06177_0006626_cnn_inception100.csv', '0.00164196']
['06036', '06036_0004412_cnn_inception100.csv', '0.000251452']
['07353', '07353_0002869_cnn_inception100.csv', '0.00299519']
