['00259', '00259_0003341_cnn_inception100.csv', '6.58695e-05']
['00498', '00498_0008613_cnn_inception100.csv', '0.00566262']
['00341', '00341_0000265_cnn_inception100.csv', '0.00129416']
['00354', '00354_0017461_cnn_inception100.csv', '0.0114767']
['00362', '00362_0004606_cnn_inception100.csv', '0.000433837']
['00296', '00296_0005130_cnn_inception100.csv', '0.00529902']
['00468', '00468_0001887_cnn_inception100.csv', '0.000805616']
['00345', '00345_0002996_cnn_inception100.csv', '0.00637085']
['00343', '00343_0006041_cnn_inception100.csv', '0.00760916']
['00171', '00171_0002631_cnn_inception100.csv', '0.0164041']
['00165', '00165_0007731_cnn_inception100.csv', '0.000132152']
['00369', '00369_0017563_cnn_inception100.csv', '0.0114758']
['00011', '00011_0012309_cnn_inception100.csv', '0.00320611']
['00443', '00443_0006324_cnn_inception100.csv', '0.00285272']
['00421', '00421_0003478_cnn_inception100.csv', '0.0171199']
['00651', '00651_0002936_cnn_inception100.csv', '0.000998284']
['00859', '00859_0000004_cnn_inception100.csv', '0.00125385']
['00948', '00948_0024781_cnn_inception100.csv', '0.260617']
['00914', '00914_0001316_cnn_inception100.csv', '0.00184397']
['00783', '00783_0002244_cnn_inception100.csv', '0.034189']
['00939', '00939_0010833_cnn_inception100.csv', '0.00146241']
['00592', '00592_0008835_cnn_inception100.csv', '0.0127881']
['00696', '00696_0000554_cnn_inception100.csv', '0.00542821']
['00571', '00571_0022306_cnn_inception100.csv', '0.0492116']
['00986', '00986_0001587_cnn_inception100.csv', '0.00287139']
['00590', '00590_0001222_cnn_inception100.csv', '0.00433345']
['00760', '00760_0005901_cnn_inception100.csv', '0.00505106']
['00969', '00969_0005339_cnn_inception100.csv', '0.0336923']
['00682', '00682_0004277_cnn_inception100.csv', '0.0281538']
['00677', '00677_0000978_cnn_inception100.csv', '0.0016761']
['01180', '01180_0004072_cnn_inception100.csv', '0.0247799']
['01259', '01259_0002285_cnn_inception100.csv', '0.00465902']
['01375', '01375_0002517_cnn_inception100.csv', '1.4496e-06']
['01184', '01184_0008170_cnn_inception100.csv', '0.00963223']
['01067', '01067_0020260_cnn_inception100.csv', '0.0184641']
['01092', '01092_0002904_cnn_inception100.csv', '0.00342384']
['01027', '01027_0001514_cnn_inception100.csv', '0.0134849']
['01162', '01162_0003591_cnn_inception100.csv', '0.000205637']
['01777', '01777_0005598_cnn_inception100.csv', '0.212304']
['01635', '01635_0004229_cnn_inception100.csv', '0.00122446']
['01633', '01633_0001901_cnn_inception100.csv', '0.000599803']
['01866', '01866_0009901_cnn_inception100.csv', '0.00157082']
['01900', '01900_0004783_cnn_inception100.csv', '0.00689688']
['01639', '01639_0009790_cnn_inception100.csv', '3.14848e-08']
['01683', '01683_0000581_cnn_inception100.csv', '0.00138594']
['01670', '01670_0005088_cnn_inception100.csv', '0.0051267']
['01825', '01825_0003233_cnn_inception100.csv', '0.000562384']
['01870', '01870_0002685_cnn_inception100.csv', '0.00110015']
['01760', '01760_0001894_cnn_inception100.csv', '0.00189494']
['01539', '01539_0001997_cnn_inception100.csv', '0.031365']
['02729', '02729_0003713_cnn_inception100.csv', '0.00373585']
['02943', '02943_0005986_cnn_inception100.csv', '0.000211751']
['02988', '02988_0007963_cnn_inception100.csv', '3.02655e-05']
['02944', '02944_0004048_cnn_inception100.csv', '0.0212065']
['02503', '02503_0000346_cnn_inception100.csv', '0.00120961']
['02731', '02731_0006810_cnn_inception100.csv', '0.000924889']
['02708', '02708_0001666_cnn_inception100.csv', '0.00150953']
['02657', '02657_0010657_cnn_inception100.csv', '0.00229578']
['02892', '02892_0024927_cnn_inception100.csv', '0.00135333']
['02785', '02785_0010338_cnn_inception100.csv', '0.00558499']
['02017', '02017_0006580_cnn_inception100.csv', '0.00852112']
['02073', '02073_0000264_cnn_inception100.csv', '0.00142204']
['02402', '02402_0082083_cnn_inception100.csv', '0.00343018']
['02238', '02238_0003032_cnn_inception100.csv', '0.0470529']
['02494', '02494_0001634_cnn_inception100.csv', '0.0487827']
['02178', '02178_0001342_cnn_inception100.csv', '0.0188658']
['02362', '02362_0000872_cnn_inception100.csv', '0.00424443']
['02013', '02013_0008413_cnn_inception100.csv', '0.00215422']
['02121', '02121_0002969_cnn_inception100.csv', '0.0166942']
['03429', '03429_0000785_cnn_inception100.csv', '1.44887e-05']
['03387', '03387_0005740_cnn_inception100.csv', '0.00772021']
['03124', '03124_0004108_cnn_inception100.csv', '0.00209878']
['03058', '03058_0000421_cnn_inception100.csv', '0.00195396']
['03110', '03110_0006656_cnn_inception100.csv', '0.00314536']
['03464', '03464_0000122_cnn_inception100.csv', '0.00155018']
['03065', '03065_0003494_cnn_inception100.csv', '0.00157322']
['03294', '03294_0008289_cnn_inception100.csv', '0.0304947']
['03052', '03052_0000414_cnn_inception100.csv', '2.02385e-05']
['03823', '03823_0000886_cnn_inception100.csv', '0.00216803']
['03865', '03865_0024047_cnn_inception100.csv', '0.00183221']
['03690', '03690_0001676_cnn_inception100.csv', '0.00338001']
['03796', '03796_0001276_cnn_inception100.csv', '0.00103468']
['03557', '03557_0002231_cnn_inception100.csv', '0.000718429']
['03941', '03941_0008621_cnn_inception100.csv', '0.00400559']
['03520', '03520_0001817_cnn_inception100.csv', '0.00132113']
['04037', '04037_0004241_cnn_inception100.csv', '0.00611054']
['04438', '04438_0004944_cnn_inception100.csv', '0.000356787']
['04293', '04293_0002699_cnn_inception100.csv', '0.00146938']
['04120', '04120_0004854_cnn_inception100.csv', '0.00417967']
['04187', '04187_0006239_cnn_inception100.csv', '0.0335403']
['04339', '04339_0004109_cnn_inception100.csv', '0.00899877']
['04308', '04308_0002713_cnn_inception100.csv', '0.0163215']
['04482', '04482_0007376_cnn_inception100.csv', '0.00286749']
['04403', '04403_0004855_cnn_inception100.csv', '0.00174775']
['04209', '04209_0005090_cnn_inception100.csv', '0.0236455']
['04494', '04494_0004679_cnn_inception100.csv', '0.0129647']
['04178', '04178_0007500_cnn_inception100.csv', '0.00258012']
['04130', '04130_0026148_cnn_inception100.csv', '0.00240383']
['04351', '04351_0001925_cnn_inception100.csv', '0.00980216']
['04021', '04021_0000276_cnn_inception100.csv', '0.000958048']
['04426', '04426_0004259_cnn_inception100.csv', '0.0461191']
['04858', '04858_0002626_cnn_inception100.csv', '0.000992976']
['04516', '04516_0008322_cnn_inception100.csv', '0.00449641']
['04627', '04627_0002355_cnn_inception100.csv', '0.00748735']
['04881', '04881_0008284_cnn_inception100.csv', '0.000519187']
['04875', '04875_0004674_cnn_inception100.csv', '0.00334064']
['04810', '04810_0004955_cnn_inception100.csv', '0.0361245']
['04643', '04643_0002601_cnn_inception100.csv', '0.00285641']
['04665', '04665_0002075_cnn_inception100.csv', '0.0321098']
['04781', '04781_0009439_cnn_inception100.csv', '0.000951499']
['04683', '04683_0035596_cnn_inception100.csv', '0.00700365']
['05175', '05175_0009780_cnn_inception100.csv', '0.00808508']
['05065', '05065_0001153_cnn_inception100.csv', '0.0111148']
['05091', '05091_0003216_cnn_inception100.csv', '4.38444e-07']
['05006', '05006_0008962_cnn_inception100.csv', '0.00172833']
