['00097', '00097_0047812_cnn_inception100.csv', '0.0011253']
['00348', '00348_0011173_cnn_inception100.csv', '0.00187232']
['00167', '00167_0022945_cnn_inception100.csv', '0.00199728']
['00160', '00160_0001778_cnn_inception100.csv', '0.00153239']
['00084', '00084_0004472_cnn_inception100.csv', '0.000990201']
['00220', '00220_0006464_cnn_inception100.csv', '0.00178751']
['00288', '00288_0001286_cnn_inception100.csv', '0.00206701']
['00367', '00367_0016472_cnn_inception100.csv', '0.00310903']
['00566', '00566_0014360_cnn_inception100.csv', '0.00194788']
['00811', '00811_0014570_cnn_inception100.csv', '0.00712107']
['00681', '00681_0000572_cnn_inception100.csv', '0.00310141']
['00582', '00582_0005644_cnn_inception100.csv', '0.0160479']
['00932', '00932_0001675_cnn_inception100.csv', '0.0468866']
['00670', '00670_0002020_cnn_inception100.csv', '0.00390899']
['00623', '00623_0012128_cnn_inception100.csv', '0.00124346']
['01119', '01119_0006339_cnn_inception100.csv', '0.383791']
['01349', '01349_0001300_cnn_inception100.csv', '0.000427031']
['01234', '01234_0008374_cnn_inception100.csv', '0.0211292']
['01160', '01160_0008676_cnn_inception100.csv', '0.00240187']
['01102', '01102_0000446_cnn_inception100.csv', '0.000444653']
['01318', '01318_0050291_cnn_inception100.csv', '0.00209149']
['01056', '01056_0009165_cnn_inception100.csv', '0.00220255']
['01101', '01101_0002021_cnn_inception100.csv', '0.0130576']
['01304', '01304_0002667_cnn_inception100.csv', '0.00234378']
['01747', '01747_0004172_cnn_inception100.csv', '0.00421514']
['01696', '01696_0001503_cnn_inception100.csv', '0.00013549']
['01809', '01809_0001463_cnn_inception100.csv', '0.00630563']
['02877', '02877_0009531_cnn_inception100.csv', '0.000994016']
['02652', '02652_0003841_cnn_inception100.csv', '0.0027867']
['02762', '02762_0006333_cnn_inception100.csv', '0.00132402']
['02763', '02763_0004040_cnn_inception100.csv', '0.00332588']
['02668', '02668_0073951_cnn_inception100.csv', '0.0370885']
['02605', '02605_0047716_cnn_inception100.csv', '0.00193378']
['02580', '02580_0000226_cnn_inception100.csv', '0.00311295']
['02779', '02779_0005776_cnn_inception100.csv', '0.000947097']
['02940', '02940_0010705_cnn_inception100.csv', '0.0018022']
['02429', '02429_0007268_cnn_inception100.csv', '0.00121567']
['02020', '02020_0003623_cnn_inception100.csv', '0.0398942']
['02031', '02031_0000404_cnn_inception100.csv', '0.0019264']
['03073', '03073_0006004_cnn_inception100.csv', '0.0219728']
['03075', '03075_0004235_cnn_inception100.csv', '0.00138182']
['03389', '03389_0005505_cnn_inception100.csv', '0.00383065']
['03184', '03184_0004241_cnn_inception100.csv', '0.0129325']
['03398', '03398_0002008_cnn_inception100.csv', '0.00749523']
['03385', '03385_0007198_cnn_inception100.csv', '0.00455272']
['03840', '03840_0008363_cnn_inception100.csv', '0.0240405']
['03957', '03957_0006790_cnn_inception100.csv', '0.00109621']
['03943', '03943_0002781_cnn_inception100.csv', '0.00517951']
['03855', '03855_0005685_cnn_inception100.csv', '0.144776']
['03816', '03816_0029400_cnn_inception100.csv', '0.00238671']
['03931', '03931_0000818_cnn_inception100.csv', '0.000818106']
['03984', '03984_0015325_cnn_inception100.csv', '0.000487834']
['03516', '03516_0003305_cnn_inception100.csv', '0.0028138']
['04259', '04259_0002960_cnn_inception100.csv', '0.00432149']
['04439', '04439_0002645_cnn_inception100.csv', '0.0050154']
['04346', '04346_0009867_cnn_inception100.csv', '0.0467912']
['04133', '04133_0001980_cnn_inception100.csv', '0.000870657']
['04301', '04301_0007897_cnn_inception100.csv', '0.00593188']
['04078', '04078_0005348_cnn_inception100.csv', '0.00942267']
['04381', '04381_0001702_cnn_inception100.csv', '0.00131115']
['04164', '04164_0009904_cnn_inception100.csv', '0.000386935']
['04223', '04223_0005634_cnn_inception100.csv', '0.00284222']
['04955', '04955_0002483_cnn_inception100.csv', '0.00021049']
['04505', '04505_0003314_cnn_inception100.csv', '0.00106613']
['04594', '04594_0033431_cnn_inception100.csv', '0.00170068']
['04806', '04806_0004863_cnn_inception100.csv', '0.00122806']
['04870', '04870_0002939_cnn_inception100.csv', '0.00169974']
['05227', '05227_0005086_cnn_inception100.csv', '0.00276712']
['05272', '05272_0017728_cnn_inception100.csv', '0.000149952']
['05477', '05477_0002712_cnn_inception100.csv', '0.00231376']
['05124', '05124_0006445_cnn_inception100.csv', '0.00247554']
['05122', '05122_0002557_cnn_inception100.csv', '0.00172629']
['05061', '05061_0004378_cnn_inception100.csv', '0.000763178']
['05456', '05456_0005145_cnn_inception100.csv', '0.00469054']
['05080', '05080_0000009_cnn_inception100.csv', '0.00129745']
['05983', '05983_0003897_cnn_inception100.csv', '0.000204514']
['05810', '05810_0004937_cnn_inception100.csv', '0.00343964']
['05654', '05654_0000282_cnn_inception100.csv', '0.001926']
['05614', '05614_0011414_cnn_inception100.csv', '0.00256275']
['05563', '05563_0004013_cnn_inception100.csv', '0.00551436']
['05760', '05760_0001656_cnn_inception100.csv', '0.0682009']
['05509', '05509_0032654_cnn_inception100.csv', '0.00183175']
['05735', '05735_0001482_cnn_inception100.csv', '0.0121504']
['06350', '06350_0006572_cnn_inception100.csv', '0.0023613']
['06108', '06108_0003169_cnn_inception100.csv', '0.000969997']
['06393', '06393_0001103_cnn_inception100.csv', '0.00345463']
['06231', '06231_0002042_cnn_inception100.csv', '0.00228339']
['06372', '06372_0007434_cnn_inception100.csv', '0.00116989']
['06390', '06390_0003138_cnn_inception100.csv', '0.000503836']
['06452', '06452_0002782_cnn_inception100.csv', '0.00836141']
['06401', '06401_0003049_cnn_inception100.csv', '0.00179783']
['06439', '06439_0000117_cnn_inception100.csv', '0.00518503']
['06462', '06462_0005845_cnn_inception100.csv', '0.0010193']
['06565', '06565_0002374_cnn_inception100.csv', '0.00362722']
['06896', '06896_0001268_cnn_inception100.csv', '0.0334901']
['06697', '06697_0003633_cnn_inception100.csv', '0.00796146']
['06808', '06808_0040040_cnn_inception100.csv', '0.00145947']
['06726', '06726_0006863_cnn_inception100.csv', '0.00282584']
['06519', '06519_0001124_cnn_inception100.csv', '0.00328091']
['06982', '06982_0006553_cnn_inception100.csv', '0.00790667']
['06949', '06949_0004693_cnn_inception100.csv', '0.00315852']
['07075', '07075_0001542_cnn_inception100.csv', '0.00141119']
['07334', '07334_0002593_cnn_inception100.csv', '0.00221709']
['07333', '07333_0002542_cnn_inception100.csv', '0.0081455']
['07206', '07206_0000134_cnn_inception100.csv', '0.00169041']
['07415', '07415_0009199_cnn_inception100.csv', '0.000673096']
['07413', '07413_0002421_cnn_inception100.csv', '0.000830871']
['07079', '07079_0003390_cnn_inception100.csv', '0.00192825']
['07352', '07352_0003308_cnn_inception100.csv', '0.00338095']
['07323', '07323_0008261_cnn_inception100.csv', '0.00658054']
['07180', '07180_0002750_cnn_inception100.csv', '0.00266426']
