['00179', '00179_0003039_cnn_inception100.csv', '0.00243326']
['00742', '00742_0000051_cnn_inception100.csv', '0.000812']
['01329', '01329_0004810_cnn_inception100.csv', '0.00049723']
['01282', '01282_0006562_cnn_inception100.csv', '0.00161314']
['01527', '01527_0000208_cnn_inception100.csv', '0.00350747']
['01979', '01979_0001794_cnn_inception100.csv', '0.000256478']
['01657', '01657_0016330_cnn_inception100.csv', '0.00978617']
['01842', '01842_0000387_cnn_inception100.csv', '0.000805599']
['01742', '01742_0002971_cnn_inception100.csv', '0.000706399']
['01540', '01540_0006666_cnn_inception100.csv', '3.55051e-05']
['02732', '02732_0005482_cnn_inception100.csv', '0.00196357']
['02967', '02967_0071745_cnn_inception100.csv', '0.000488766']
['02751', '02751_0003645_cnn_inception100.csv', '0.0148566']
['02799', '02799_0003782_cnn_inception100.csv', '0.00703008']
['02225', '02225_0004712_cnn_inception100.csv', '0.000298374']
['02075', '02075_0004932_cnn_inception100.csv', '0.00411073']
['02411', '02411_0001411_cnn_inception100.csv', '0.112291']
['02161', '02161_0000162_cnn_inception100.csv', '0.0235897']
['02309', '02309_0000064_cnn_inception100.csv', '0.00100828']
['02295', '02295_0003007_cnn_inception100.csv', '0.00305336']
['03224', '03224_0001106_cnn_inception100.csv', '0.00125965']
['03471', '03471_0004854_cnn_inception100.csv', '0.00167404']
['03496', '03496_0007264_cnn_inception100.csv', '0.00161085']
['03793', '03793_0004294_cnn_inception100.csv', '0.00037787']
['03584', '03584_0005484_cnn_inception100.csv', '0.00197296']
['03680', '03680_0044842_cnn_inception100.csv', '0.00118825']
['03749', '03749_0006805_cnn_inception100.csv', '0.00109526']
['03659', '03659_0002096_cnn_inception100.csv', '0.0602983']
['04151', '04151_0006331_cnn_inception100.csv', '0.0128568']
['04330', '04330_0005123_cnn_inception100.csv', '0.00138193']
['04412', '04412_0002406_cnn_inception100.csv', '0.00121323']
['04067', '04067_0001198_cnn_inception100.csv', '0.00203959']
['04326', '04326_0000953_cnn_inception100.csv', '3.62032e-05']
['04480', '04480_0013242_cnn_inception100.csv', '0.00418799']
['04947', '04947_0000526_cnn_inception100.csv', '3.17266e-05']
['04842', '04842_0027325_cnn_inception100.csv', '0.000771808']
['04830', '04830_0002589_cnn_inception100.csv', '0.00617752']
['04917', '04917_0004184_cnn_inception100.csv', '0.00192232']
['04531', '04531_0072782_cnn_inception100.csv', '0.00442999']
['05173', '05173_0004209_cnn_inception100.csv', '0.00100013']
['05381', '05381_0004329_cnn_inception100.csv', '0.00237245']
['05092', '05092_0006371_cnn_inception100.csv', '0.0160472']
['05410', '05410_0000665_cnn_inception100.csv', '0.000962237']
['05278', '05278_0009789_cnn_inception100.csv', '0.00346353']
['05941', '05941_0028071_cnn_inception100.csv', '0.000272534']
['05880', '05880_0018999_cnn_inception100.csv', '0.00153747']
['06283', '06283_0005049_cnn_inception100.csv', '0.165175']
['06474', '06474_0001785_cnn_inception100.csv', '0.00509325']
['06122', '06122_0008263_cnn_inception100.csv', '0.000413321']
['06267', '06267_0000375_cnn_inception100.csv', '0.00207831']
['06810', '06810_0000173_cnn_inception100.csv', '0.000805141']
['07081', '07081_0046876_cnn_inception100.csv', '0.00140004']
['07241', '07241_0001685_cnn_inception100.csv', '0.000471904']
['07272', '07272_0013080_cnn_inception100.csv', '0.0113904']
['07382', '07382_0005554_cnn_inception100.csv', '0.00531643']
