['00465', '00465_0017844_cnn_inception100.csv', '0.00187934']
['00256', '00256_0002818_cnn_inception100.csv', '0.00470773']
['00314', '00314_0025803_cnn_inception100.csv', '0.00260805']
['00493', '00493_0002149_cnn_inception100.csv', '0.00255922']
['00201', '00201_0005973_cnn_inception100.csv', '0.00603808']
['00387', '00387_0004443_cnn_inception100.csv', '0.00249849']
['00367', '00367_0016472_cnn_inception100.csv', '0.00332865']
['00089', '00089_0000179_cnn_inception100.csv', '1.05533e-05']
['00650', '00650_0002568_cnn_inception100.csv', '0.00220177']
['00692', '00692_0007973_cnn_inception100.csv', '0.00241382']
['00586', '00586_0009883_cnn_inception100.csv', '0.0013369']
['00949', '00949_0000532_cnn_inception100.csv', '0.00498361']
['00516', '00516_0001763_cnn_inception100.csv', '0.00180288']
['00753', '00753_0000373_cnn_inception100.csv', '0.00272953']
['00896', '00896_0005729_cnn_inception100.csv', '0.0019545']
['00787', '00787_0002230_cnn_inception100.csv', '0.00257557']
['00992', '00992_0012839_cnn_inception100.csv', '0.00240141']
['00822', '00822_0002967_cnn_inception100.csv', '0.00192724']
['00684', '00684_0001103_cnn_inception100.csv', '0.00393171']
['01007', '01007_0010968_cnn_inception100.csv', '0.00300646']
['01292', '01292_0000645_cnn_inception100.csv', '0.00189624']
['01363', '01363_0007389_cnn_inception100.csv', '0.00177001']
['01374', '01374_0001411_cnn_inception100.csv', '0.00203754']
['01254', '01254_0006532_cnn_inception100.csv', '0.00178361']
['01035', '01035_0005718_cnn_inception100.csv', '0.00301731']
['01018', '01018_0010499_cnn_inception100.csv', '0.00931319']
['01417', '01417_0001048_cnn_inception100.csv', '0.00225159']
['01045', '01045_0000443_cnn_inception100.csv', '0.00416645']
['01426', '01426_0001128_cnn_inception100.csv', '0.0019576']
['01392', '01392_0006206_cnn_inception100.csv', '0.00234537']
['01695', '01695_0016542_cnn_inception100.csv', '0.00195211']
['01887', '01887_0001170_cnn_inception100.csv', '0.00212841']
['01628', '01628_0003322_cnn_inception100.csv', '0.00112667']
['01975', '01975_0019405_cnn_inception100.csv', '0.00099297']
['01928', '01928_0000813_cnn_inception100.csv', '0.00409958']
['01927', '01927_0001698_cnn_inception100.csv', '0.00344005']
['01744', '01744_0000636_cnn_inception100.csv', '0.00187788']
['01899', '01899_0013345_cnn_inception100.csv', '0.00327444']
['01847', '01847_0039374_cnn_inception100.csv', '0.00155596']
['01705', '01705_0003179_cnn_inception100.csv', '0.00226829']
['02958', '02958_0003941_cnn_inception100.csv', '0.00146642']
['02599', '02599_0006650_cnn_inception100.csv', '0.00580611']
['02614', '02614_0000066_cnn_inception100.csv', '0.00345131']
['02658', '02658_0002205_cnn_inception100.csv', '0.00226893']
['02580', '02580_0000226_cnn_inception100.csv', '0.00209168']
['02429', '02429_0007268_cnn_inception100.csv', '0.0016871']
['02435', '02435_0007785_cnn_inception100.csv', '0.0123538']
['02456', '02456_0006042_cnn_inception100.csv', '0.0029781']
['02469', '02469_0002522_cnn_inception100.csv', '0.00193735']
['02460', '02460_0004788_cnn_inception100.csv', '0.00181469']
['02326', '02326_0001827_cnn_inception100.csv', '0.0182892']
['02177', '02177_0003622_cnn_inception100.csv', '0.00183577']
['02484', '02484_0001102_cnn_inception100.csv', '0.000624855']
['02449', '02449_0000466_cnn_inception100.csv', '7.47505e-05']
['02294', '02294_0033731_cnn_inception100.csv', '0.000929615']
['02144', '02144_0003485_cnn_inception100.csv', '0.00281782']
['03072', '03072_0003332_cnn_inception100.csv', '0.00404333']
['03081', '03081_0000933_cnn_inception100.csv', '0.00669257']
['03196', '03196_0013955_cnn_inception100.csv', '0.00160143']
['03236', '03236_0004291_cnn_inception100.csv', '0.00677068']
['03286', '03286_0001986_cnn_inception100.csv', '0.00157141']
['03150', '03150_0002928_cnn_inception100.csv', '0.00387829']
['03336', '03336_0001040_cnn_inception100.csv', '0.00327394']
['03397', '03397_0009559_cnn_inception100.csv', '0.00263284']
['03301', '03301_0004746_cnn_inception100.csv', '0.0286822']
['03105', '03105_0002933_cnn_inception100.csv', '0.00231431']
['03606', '03606_0014850_cnn_inception100.csv', '0.00344352']
['03938', '03938_0000508_cnn_inception100.csv', '0.00195435']
['03738', '03738_0004664_cnn_inception100.csv', '0.00241193']
['03589', '03589_0008647_cnn_inception100.csv', '0.00277356']
['03867', '03867_0004006_cnn_inception100.csv', '0.00359543']
['03604', '03604_0005147_cnn_inception100.csv', '0.0147746']
['04409', '04409_0001787_cnn_inception100.csv', '0.000882773']
['04439', '04439_0002645_cnn_inception100.csv', '0.0103336']
['04110', '04110_0011029_cnn_inception100.csv', '0.00196612']
['04313', '04313_0000626_cnn_inception100.csv', '0.00173826']
['04192', '04192_0000651_cnn_inception100.csv', '0.00257143']
['04226', '04226_0004173_cnn_inception100.csv', '0.000877898']
