['00119', '00119_0042302_cnn_inception100.csv', '9.42742e-05']
['00157', '00157_0006977_cnn_inception100.csv', '0.00206513']
['00183', '00183_0006765_cnn_inception100.csv', '0.00307063']
['00410', '00410_0009706_cnn_inception100.csv', '0.000124686']
['00857', '00857_0002226_cnn_inception100.csv', '0.00272465']
['00534', '00534_0006954_cnn_inception100.csv', '0.00151218']
['00620', '00620_0000632_cnn_inception100.csv', '0.00430414']
['00653', '00653_0004618_cnn_inception100.csv', '0.00107259']
['00563', '00563_0016909_cnn_inception100.csv', '0.000158505']
['00704', '00704_0008173_cnn_inception100.csv', '0.000682212']
['01382', '01382_0009822_cnn_inception100.csv', '0.00606903']
['01084', '01084_0001061_cnn_inception100.csv', '0.00270749']
['01177', '01177_0001365_cnn_inception100.csv', '0.000144678']
['01466', '01466_0000262_cnn_inception100.csv', '0.000325112']
['01410', '01410_0007027_cnn_inception100.csv', '3.25965e-05']
['01360', '01360_0000028_cnn_inception100.csv', '0.00119398']
['01922', '01922_0000831_cnn_inception100.csv', '0.000903372']
['01949', '01949_0004247_cnn_inception100.csv', '0.0294108']
['01626', '01626_0015480_cnn_inception100.csv', '0.000384561']
['01569', '01569_0001387_cnn_inception100.csv', '0.000332575']
['01507', '01507_0009954_cnn_inception100.csv', '1.26709e-05']
['01957', '01957_0001105_cnn_inception100.csv', '0.02624']
['02891', '02891_0001602_cnn_inception100.csv', '0.0018881']
['02515', '02515_0003682_cnn_inception100.csv', '0.0014949']
['02742', '02742_0001051_cnn_inception100.csv', '0.0753242']
['02850', '02850_0002123_cnn_inception100.csv', '0.00119857']
['02198', '02198_0005782_cnn_inception100.csv', '0.0082251']
['02444', '02444_0003207_cnn_inception100.csv', '0.00367839']
['02460', '02460_0004788_cnn_inception100.csv', '0.00239144']
['02320', '02320_0003901_cnn_inception100.csv', '0.00131627']
['02330', '02330_0003224_cnn_inception100.csv', '0.000731914']
['02217', '02217_0002329_cnn_inception100.csv', '0.000303882']
['02012', '02012_0001532_cnn_inception100.csv', '0.00523726']
['02371', '02371_0007296_cnn_inception100.csv', '0.0030843']
['02129', '02129_0004753_cnn_inception100.csv', '0.0121419']
['03475', '03475_0003604_cnn_inception100.csv', '0.00167718']
['03020', '03020_0004265_cnn_inception100.csv', '0.00344215']
['03177', '03177_0003480_cnn_inception100.csv', '9.4953e-05']
['03195', '03195_0010327_cnn_inception100.csv', '0.0576958']
['03364', '03364_0022542_cnn_inception100.csv', '0.000119305']
['03846', '03846_0009978_cnn_inception100.csv', '0.0511515']
['03825', '03825_0000295_cnn_inception100.csv', '0.00144637']
['03756', '03756_0050256_cnn_inception100.csv', '0.00578383']
['03992', '03992_0059316_cnn_inception100.csv', '0.000389362']
['03717', '03717_0004840_cnn_inception100.csv', '0.00643467']
['03808', '03808_0010216_cnn_inception100.csv', '0.00170427']
['03820', '03820_0004074_cnn_inception100.csv', '1.29833e-05']
['03722', '03722_0003003_cnn_inception100.csv', '0.0019973']
['03529', '03529_0001355_cnn_inception100.csv', '0.00188668']
['04269', '04269_0002503_cnn_inception100.csv', '0.00576105']
['04325', '04325_0005629_cnn_inception100.csv', '0.00507054']
['04158', '04158_0004022_cnn_inception100.csv', '0.000544882']
['04106', '04106_0007021_cnn_inception100.csv', '7.6641e-05']
['04359', '04359_0000475_cnn_inception100.csv', '0.00239092']
['04941', '04941_0002521_cnn_inception100.csv', '0.00170813']
['04673', '04673_0006166_cnn_inception100.csv', '9.47182e-05']
['04829', '04829_0008202_cnn_inception100.csv', '8.60604e-05']
['04717', '04717_0000727_cnn_inception100.csv', '0.0312225']
['04598', '04598_0002392_cnn_inception100.csv', '0.388446']
['04995', '04995_0002601_cnn_inception100.csv', '0.00180927']
['04841', '04841_0005893_cnn_inception100.csv', '0.00254945']
['05517', '05517_0002959_cnn_inception100.csv', '0.000128231']
['05859', '05859_0004940_cnn_inception100.csv', '0.00484923']
['05514', '05514_0005024_cnn_inception100.csv', '0.00277371']
['05847', '05847_0000325_cnn_inception100.csv', '0.00114101']
['06254', '06254_0004385_cnn_inception100.csv', '0.214241']
['06194', '06194_0004160_cnn_inception100.csv', '0.0033512']
['06040', '06040_0000253_cnn_inception100.csv', '0.0271349']
['06286', '06286_0002691_cnn_inception100.csv', '0.00137957']
['06065', '06065_0008726_cnn_inception100.csv', '0.00348758']
['06256', '06256_0002204_cnn_inception100.csv', '0.000459031']
['06267', '06267_0000375_cnn_inception100.csv', '0.00990585']
['06625', '06625_0007312_cnn_inception100.csv', '0.000223168']
['06840', '06840_0014963_cnn_inception100.csv', '0.00205969']
['06651', '06651_0000389_cnn_inception100.csv', '0.000647824']
['06543', '06543_0000148_cnn_inception100.csv', '0.0106833']
['07214', '07214_0000533_cnn_inception100.csv', '0.0049683']
['07473', '07473_0007035_cnn_inception100.csv', '5.79635e-05']
['07248', '07248_0003816_cnn_inception100.csv', '0.000807979']
['07153', '07153_0000407_cnn_inception100.csv', '0.00074366']
['07461', '07461_0004965_cnn_inception100.csv', '0.00412253']
