['00269', '00269_0002099_cnn_inception100.csv', '9.78951e-06']
['00324', '00324_0003680_cnn_inception100.csv', '0.00412736']
['00370', '00370_0001229_cnn_inception100.csv', '0.00150225']
['00051', '00051_0003431_cnn_inception100.csv', '0.00144054']
['00410', '00410_0009706_cnn_inception100.csv', '4.78753e-05']
['00042', '00042_0008935_cnn_inception100.csv', '0.0237415']
['00249', '00249_0005488_cnn_inception100.csv', '0.00241915']
['00804', '00804_0005644_cnn_inception100.csv', '0.00800647']
['00978', '00978_0003473_cnn_inception100.csv', '6.51395e-05']
['00965', '00965_0001069_cnn_inception100.csv', '0.00113464']
['00990', '00990_0001370_cnn_inception100.csv', '0.000909953']
['00621', '00621_0010546_cnn_inception100.csv', '0.00184061']
['00643', '00643_0013059_cnn_inception100.csv', '0.000358186']
['00615', '00615_0006560_cnn_inception100.csv', '0.0308717']
['01203', '01203_0004408_cnn_inception100.csv', '0.129071']
['01085', '01085_0003540_cnn_inception100.csv', '0.000751516']
['01242', '01242_0005281_cnn_inception100.csv', '0.0050006']
['01218', '01218_0003171_cnn_inception100.csv', '0.00743964']
['01390', '01390_0009704_cnn_inception100.csv', '0.0479155']
['01132', '01132_0003456_cnn_inception100.csv', '0.00220886']
['01388', '01388_0003549_cnn_inception100.csv', '0.0205983']
['01094', '01094_0008766_cnn_inception100.csv', '0.00055681']
['01492', '01492_0018504_cnn_inception100.csv', '2.43931e-05']
['01434', '01434_0001176_cnn_inception100.csv', '0.00482477']
['01770', '01770_0002583_cnn_inception100.csv', '0.00180111']
['01976', '01976_0008890_cnn_inception100.csv', '0.00247616']
['01924', '01924_0025790_cnn_inception100.csv', '4.29803e-05']
['01941', '01941_0006801_cnn_inception100.csv', '0.000416113']
['01802', '01802_0005595_cnn_inception100.csv', '0.00275681']
['01858', '01858_0005610_cnn_inception100.csv', '0.00271046']
['01952', '01952_0003663_cnn_inception100.csv', '0.00146586']
['01708', '01708_0005749_cnn_inception100.csv', '0.00202393']
['01569', '01569_0001387_cnn_inception100.csv', '0.0522501']
['01919', '01919_0005529_cnn_inception100.csv', '0.00140649']
['01911', '01911_0004393_cnn_inception100.csv', '0.000449236']
['01678', '01678_0010557_cnn_inception100.csv', '0.000404793']
['01509', '01509_0007116_cnn_inception100.csv', '0.0018254']
['01507', '01507_0009954_cnn_inception100.csv', '0.000657658']
['01756', '01756_0008271_cnn_inception100.csv', '0.0882793']
['01767', '01767_0003146_cnn_inception100.csv', '0.000555086']
