['00167', '00167_0022945_cnn_inception100.csv', '0.00232106']
['00288', '00288_0001286_cnn_inception100.csv', '0.00557787']
['00329', '00329_0004997_cnn_inception100.csv', '0.00189943']
['00115', '00115_0002077_cnn_inception100.csv', '0.000684917']
['00182', '00182_0003801_cnn_inception100.csv', '0.00174392']
['00894', '00894_0002120_cnn_inception100.csv', '0.00362229']
['00521', '00521_0031457_cnn_inception100.csv', '0.00608155']
['00946', '00946_0000735_cnn_inception100.csv', '0.00239407']
['00881', '00881_0003207_cnn_inception100.csv', '0.00324457']
['00680', '00680_0000543_cnn_inception100.csv', '0.0253526']
['00801', '00801_0004142_cnn_inception100.csv', '0.023757']
['00582', '00582_0005644_cnn_inception100.csv', '0.00556375']
['01189', '01189_0003823_cnn_inception100.csv', '0.00206604']
['01465', '01465_0000650_cnn_inception100.csv', '0.00782857']
['01352', '01352_0003426_cnn_inception100.csv', '0.00346652']
['01398', '01398_0003788_cnn_inception100.csv', '0.00359615']
['01161', '01161_0001372_cnn_inception100.csv', '0.00466288']
['01334', '01334_0003169_cnn_inception100.csv', '0.0129142']
['01971', '01971_0006355_cnn_inception100.csv', '0.00145451']
['01575', '01575_0007468_cnn_inception100.csv', '0.00145414']
['01603', '01603_0003399_cnn_inception100.csv', '0.00163199']
['01694', '01694_0006560_cnn_inception100.csv', '0.00581693']
['01627', '01627_0004501_cnn_inception100.csv', '9.10974e-05']
['01998', '01998_0002700_cnn_inception100.csv', '0.00126907']
['01701', '01701_0003014_cnn_inception100.csv', '0.0150014']
['01696', '01696_0001503_cnn_inception100.csv', '0.000475949']
['01815', '01815_0002784_cnn_inception100.csv', '0.00382219']
['02562', '02562_0001586_cnn_inception100.csv', '0.00277223']
['02652', '02652_0003841_cnn_inception100.csv', '0.00135243']
['02763', '02763_0004040_cnn_inception100.csv', '0.0116039']
['02779', '02779_0005776_cnn_inception100.csv', '0.00965519']
['02418', '02418_0006172_cnn_inception100.csv', '0.00241512']
['02492', '02492_0003025_cnn_inception100.csv', '0.0016474']
['02149', '02149_0004505_cnn_inception100.csv', '2.51992e-05']
['02158', '02158_0000750_cnn_inception100.csv', '0.00810038']
['02286', '02286_0003863_cnn_inception100.csv', '0.00292904']
['02484', '02484_0001102_cnn_inception100.csv', '0.000394478']
['02006', '02006_0002729_cnn_inception100.csv', '0.00180985']
['02202', '02202_0012568_cnn_inception100.csv', '0.0437912']
['02144', '02144_0003485_cnn_inception100.csv', '0.00578326']
['03087', '03087_0000240_cnn_inception100.csv', '0.00604909']
['03225', '03225_0008523_cnn_inception100.csv', '0.0225883']
['03044', '03044_0009300_cnn_inception100.csv', '0.0039136']
['03380', '03380_0011069_cnn_inception100.csv', '0.0120525']
['03201', '03201_0006645_cnn_inception100.csv', '0.00230186']
['03221', '03221_0005163_cnn_inception100.csv', '0.00322863']
['03091', '03091_0003736_cnn_inception100.csv', '0.00107335']
['03064', '03064_0001869_cnn_inception100.csv', '0.00208098']
['03721', '03721_0000454_cnn_inception100.csv', '0.00174299']
['03816', '03816_0029400_cnn_inception100.csv', '0.0781747']
['04259', '04259_0002960_cnn_inception100.csv', '0.00712734']
['04174', '04174_0003234_cnn_inception100.csv', '0.00273445']
['04243', '04243_0004200_cnn_inception100.csv', '0.000709715']
['04404', '04404_0008093_cnn_inception100.csv', '0.00166212']
['04253', '04253_0009062_cnn_inception100.csv', '0.00197604']
['04136', '04136_0004789_cnn_inception100.csv', '0.0017088']
['04843', '04843_0016249_cnn_inception100.csv', '0.00489399']
['04888', '04888_0020492_cnn_inception100.csv', '0.00168767']
['04837', '04837_0006181_cnn_inception100.csv', '0.000312745']
['04548', '04548_0004424_cnn_inception100.csv', '0.00121371']
['04942', '04942_0002997_cnn_inception100.csv', '0.000692455']
['04792', '04792_0041081_cnn_inception100.csv', '0.00170016']
['05007', '05007_0004981_cnn_inception100.csv', '2.71386e-05']
['05414', '05414_0000315_cnn_inception100.csv', '0.000488371']
['05227', '05227_0005086_cnn_inception100.csv', '0.00135522']
['05193', '05193_0000767_cnn_inception100.csv', '0.0104134']
['05389', '05389_0015919_cnn_inception100.csv', '0.00234144']
['05316', '05316_0002235_cnn_inception100.csv', '0.00264414']
['05178', '05178_0003088_cnn_inception100.csv', '0.0479041']
['05291', '05291_0004362_cnn_inception100.csv', '0.00204176']
['05456', '05456_0005145_cnn_inception100.csv', '0.00199372']
['05080', '05080_0000009_cnn_inception100.csv', '0.00245093']
['05832', '05832_0003925_cnn_inception100.csv', '0.00517741']
['05658', '05658_0003001_cnn_inception100.csv', '0.000159896']
['05605', '05605_0014528_cnn_inception100.csv', '0.0158765']
['05816', '05816_0001228_cnn_inception100.csv', '0.00247168']
['05567', '05567_0006660_cnn_inception100.csv', '0.000919222']
['05865', '05865_0001263_cnn_inception100.csv', '0.0318527']
['05636', '05636_0004105_cnn_inception100.csv', '0.00904179']
['05735', '05735_0001482_cnn_inception100.csv', '0.0012831']
['06475', '06475_0009803_cnn_inception100.csv', '0.00987439']
['06372', '06372_0007434_cnn_inception100.csv', '0.000833668']
['06399', '06399_0005113_cnn_inception100.csv', '0.00813271']
['06484', '06484_0003975_cnn_inception100.csv', '0.00161098']
['06401', '06401_0003049_cnn_inception100.csv', '0.00186509']
['06377', '06377_0000762_cnn_inception100.csv', '0.00421457']
['06758', '06758_0004479_cnn_inception100.csv', '0.00409246']
['06766', '06766_0001837_cnn_inception100.csv', '0.0204526']
['06870', '06870_0000658_cnn_inception100.csv', '0.00492433']
['06739', '06739_0012133_cnn_inception100.csv', '0.0096622']
['06931', '06931_0001409_cnn_inception100.csv', '0.00332161']
['06680', '06680_0004875_cnn_inception100.csv', '0.00160751']
['06545', '06545_0001117_cnn_inception100.csv', '9.73466e-05']
['06715', '06715_0001244_cnn_inception100.csv', '0.00286296']
['07474', '07474_0011030_cnn_inception100.csv', '0.000150268']
['07109', '07109_0002796_cnn_inception100.csv', '0.00762779']
['07298', '07298_0006997_cnn_inception100.csv', '0.00241807']
['07079', '07079_0003390_cnn_inception100.csv', '0.00457718']
['07194', '07194_0005261_cnn_inception100.csv', '0.00145473']
['07355', '07355_0002087_cnn_inception100.csv', '0.00246427']
['07009', '07009_0002753_cnn_inception100.csv', '0.00131004']
