['00410', '00410_0009706_cnn_inception100.csv', '5.14863e-06']
['00873', '00873_0001326_cnn_inception100.csv', '0.020753']
['01487', '01487_0002230_cnn_inception100.csv', '0.000970965']
['01523', '01523_0000393_cnn_inception100.csv', '0.00612586']
['02970', '02970_0008290_cnn_inception100.csv', '0.00104969']
['02983', '02983_0002445_cnn_inception100.csv', '0.00868124']
['02178', '02178_0001342_cnn_inception100.csv', '0.00699324']
['03846', '03846_0009978_cnn_inception100.csv', '0.00456112']
['03935', '03935_0015092_cnn_inception100.csv', '0.00881123']
['03794', '03794_0022252_cnn_inception100.csv', '0.0113526']
['03596', '03596_0006550_cnn_inception100.csv', '0.0019775']
['03981', '03981_0010563_cnn_inception100.csv', '0.00141983']
['03782', '03782_0012870_cnn_inception100.csv', '0.0187499']
['04407', '04407_0004473_cnn_inception100.csv', '0.0575325']
['04325', '04325_0005629_cnn_inception100.csv', '0.000479863']
['04673', '04673_0006166_cnn_inception100.csv', '8.8719e-06']
['04889', '04889_0001769_cnn_inception100.csv', '0.00076421']
['04829', '04829_0008202_cnn_inception100.csv', '2.80899e-05']
['04916', '04916_0008328_cnn_inception100.csv', '0.00137934']
['05344', '05344_0001828_cnn_inception100.csv', '0.184256']
['05434', '05434_0002755_cnn_inception100.csv', '0.00353982']
['05298', '05298_0002095_cnn_inception100.csv', '0.00933871']
['07153', '07153_0000407_cnn_inception100.csv', '0.0196173']
['07293', '07293_0004594_cnn_inception100.csv', '0.000199852']
