['00054', '00054_0000207_cnn_inception100.csv', '0.0776017']
['00496', '00496_0003380_cnn_inception100.csv', '0.0018851']
['00030', '00030_0001867_cnn_inception100.csv', '0.00258186']
['00485', '00485_0001987_cnn_inception100.csv', '0.00145573']
['00275', '00275_0013798_cnn_inception100.csv', '0.0547655']
['00424', '00424_0008398_cnn_inception100.csv', '0.00130732']
['00013', '00013_0008423_cnn_inception100.csv', '0.0357153']
['00092', '00092_0002410_cnn_inception100.csv', '0.0386273']
['00404', '00404_0001460_cnn_inception100.csv', '0.00220316']
['00185', '00185_0007428_cnn_inception100.csv', '0.0121939']
['00310', '00310_0002387_cnn_inception100.csv', '0.00507198']
['00395', '00395_0002288_cnn_inception100.csv', '0.00326219']
['00246', '00246_0000166_cnn_inception100.csv', '0.00669371']
['00222', '00222_0014217_cnn_inception100.csv', '0.00225309']
['00043', '00043_0004693_cnn_inception100.csv', '0.002639']
['00429', '00429_0002126_cnn_inception100.csv', '0.0418313']
['00894', '00894_0002120_cnn_inception100.csv', '0.00323592']
['00860', '00860_0001189_cnn_inception100.csv', '0.00233117']
['00581', '00581_0002616_cnn_inception100.csv', '0.00150963']
['00713', '00713_0001280_cnn_inception100.csv', '0.00172475']
['00971', '00971_0009178_cnn_inception100.csv', '0.00924315']
['00730', '00730_0001986_cnn_inception100.csv', '0.0654981']
['00909', '00909_0012596_cnn_inception100.csv', '0.0339913']
['00811', '00811_0014570_cnn_inception100.csv', '0.00245648']
['00681', '00681_0000572_cnn_inception100.csv', '0.0576648']
['00881', '00881_0003207_cnn_inception100.csv', '0.00483988']
['00899', '00899_0003094_cnn_inception100.csv', '0.00482233']
['00781', '00781_0001789_cnn_inception100.csv', '0.00273685']
['00727', '00727_0006505_cnn_inception100.csv', '0.00209866']
['00546', '00546_0000694_cnn_inception100.csv', '0.00903385']
['00541', '00541_0000480_cnn_inception100.csv', '0.00298153']
['00932', '00932_0001675_cnn_inception100.csv', '0.00111941']
['00768', '00768_0002784_cnn_inception100.csv', '0.0240829']
['00671', '00671_0008541_cnn_inception100.csv', '0.00243603']
['00648', '00648_0001566_cnn_inception100.csv', '0.00101767']
['00623', '00623_0012128_cnn_inception100.csv', '0.0018828']
['01143', '01143_0011856_cnn_inception100.csv', '0.0183541']
['01465', '01465_0000650_cnn_inception100.csv', '0.0136839']
['01430', '01430_0006229_cnn_inception100.csv', '0.000557087']
