['00250', '00250_0003803_cnn_inception100.csv', '7.79547e-06']
['00102', '00102_0001202_cnn_inception100.csv', '0.000368738']
['00244', '00244_0008179_cnn_inception100.csv', '0.00151772']
['00594', '00594_0004169_cnn_inception100.csv', '0.000141407']
['01737', '01737_0013681_cnn_inception100.csv', '0.00213695']
['02639', '02639_0003173_cnn_inception100.csv', '0.0425887']
['02617', '02617_0004631_cnn_inception100.csv', '0.0064229']
['02374', '02374_0005046_cnn_inception100.csv', '0.00741949']
['04127', '04127_0007020_cnn_inception100.csv', '0.00981783']
['04794', '04794_0002458_cnn_inception100.csv', '0.00010652']
['05038', '05038_0009366_cnn_inception100.csv', '0.000932394']
['05098', '05098_0006893_cnn_inception100.csv', '0.0019606']
['05243', '05243_0005444_cnn_inception100.csv', '0.0024793']
['05660', '05660_0003851_cnn_inception100.csv', '0.00236775']
['05936', '05936_0001059_cnn_inception100.csv', '0.01416']
['05655', '05655_0006588_cnn_inception100.csv', '0.00158668']
['05883', '05883_0005055_cnn_inception100.csv', '0.00301272']
['06482', '06482_0004450_cnn_inception100.csv', '0.000601902']
['06898', '06898_0001402_cnn_inception100.csv', '8.55016e-06']
['06894', '06894_0002380_cnn_inception100.csv', '0.000167752']
['07044', '07044_0002383_cnn_inception100.csv', '0.009127']
['07013', '07013_0003673_cnn_inception100.csv', '0.00387086']
['07365', '07365_0001441_cnn_inception100.csv', '0.0177665']
