['00932', '00932_0001675_cnn_inception100.csv', '0.0051192']
['00553', '00553_0003866_cnn_inception100.csv', '0.00118926']
['00684', '00684_0001103_cnn_inception100.csv', '0.00297122']
['01007', '01007_0010968_cnn_inception100.csv', '0.0033109']
['01102', '01102_0000446_cnn_inception100.csv', '0.0121498']
['01168', '01168_0000532_cnn_inception100.csv', '0.000791116']
['01069', '01069_0000926_cnn_inception100.csv', '0.00271536']
['01433', '01433_0004298_cnn_inception100.csv', '0.000825672']
['01254', '01254_0006532_cnn_inception100.csv', '0.00873166']
['01833', '01833_0002855_cnn_inception100.csv', '0.00433813']
['02958', '02958_0003941_cnn_inception100.csv', '0.00345718']
['02677', '02677_0001339_cnn_inception100.csv', '0.000501545']
['02649', '02649_0004080_cnn_inception100.csv', '0.00285163']
['02583', '02583_0006205_cnn_inception100.csv', '0.0167254']
['02587', '02587_0002931_cnn_inception100.csv', '0.00346688']
['02713', '02713_0005290_cnn_inception100.csv', '0.00239916']
['02145', '02145_0004811_cnn_inception100.csv', '0.000175318']
['03417', '03417_0002560_cnn_inception100.csv', '0.00284029']
['03119', '03119_0003580_cnn_inception100.csv', '0.0415326']
['03385', '03385_0007198_cnn_inception100.csv', '0.0109306']
['03091', '03091_0003736_cnn_inception100.csv', '0.00846443']
['03498', '03498_0004361_cnn_inception100.csv', '0.000616206']
['03269', '03269_0004742_cnn_inception100.csv', '0.00811705']
['03646', '03646_0000492_cnn_inception100.csv', '0.0359684']
['03577', '03577_0009379_cnn_inception100.csv', '0.000453208']
['03541', '03541_0006583_cnn_inception100.csv', '0.00328892']
['03855', '03855_0005685_cnn_inception100.csv', '0.00942686']
['03931', '03931_0000818_cnn_inception100.csv', '0.00107855']
['04078', '04078_0005348_cnn_inception100.csv', '0.00852193']
['04459', '04459_0007590_cnn_inception100.csv', '0.0168578']
['04493', '04493_0003889_cnn_inception100.csv', '0.00272922']
['04381', '04381_0001702_cnn_inception100.csv', '0.0164162']
['04519', '04519_0001390_cnn_inception100.csv', '0.00135076']
['04988', '04988_0005540_cnn_inception100.csv', '0.0258498']
['04933', '04933_0002909_cnn_inception100.csv', '0.00214613']
['05315', '05315_0007280_cnn_inception100.csv', '0.00213574']
['05195', '05195_0002758_cnn_inception100.csv', '0.0013697']
['05826', '05826_0007931_cnn_inception100.csv', '0.00429176']
['05810', '05810_0004937_cnn_inception100.csv', '0.00268041']
['05760', '05760_0001656_cnn_inception100.csv', '0.00277514']
['05509', '05509_0032654_cnn_inception100.csv', '0.0025482']
['06162', '06162_0004936_cnn_inception100.csv', '0.00233503']
['06231', '06231_0002042_cnn_inception100.csv', '0.00263378']
['06439', '06439_0000117_cnn_inception100.csv', '0.000519132']
['06613', '06613_0003614_cnn_inception100.csv', '0.00246984']
['06522', '06522_0000124_cnn_inception100.csv', '5.39207e-05']
['06834', '06834_0002162_cnn_inception100.csv', '0.000176114']
['07106', '07106_0003599_cnn_inception100.csv', '0.00892515']
['07178', '07178_0001403_cnn_inception100.csv', '0.00143623']
['07125', '07125_0003966_cnn_inception100.csv', '0.00201742']
['07206', '07206_0000134_cnn_inception100.csv', '0.00112196']
