['00193', '00193_0005958_cnn_inception100.csv', '0.00279682']
['00137', '00137_0000967_cnn_inception100.csv', '0.0015644']
['00657', '00657_0001261_cnn_inception100.csv', '0.00545984']
['00998', '00998_0000912_cnn_inception100.csv', '0.000635101']
['00981', '00981_0002392_cnn_inception100.csv', '0.00103911']
['00943', '00943_0005436_cnn_inception100.csv', '0.00458098']
['01388', '01388_0003549_cnn_inception100.csv', '0.0013451']
['01911', '01911_0004393_cnn_inception100.csv', '0.00560617']
['02624', '02624_0002623_cnn_inception100.csv', '0.00197785']
['02926', '02926_0001851_cnn_inception100.csv', '0.000598275']
['02547', '02547_0002593_cnn_inception100.csv', '0.00407971']
['02829', '02829_0002165_cnn_inception100.csv', '0.000543621']
['02374', '02374_0005046_cnn_inception100.csv', '0.000825155']
['03096', '03096_0004648_cnn_inception100.csv', '2.56995e-05']
['03688', '03688_0005052_cnn_inception100.csv', '0.000354819']
['04181', '04181_0002159_cnn_inception100.csv', '0.00130666']
['04338', '04338_0005130_cnn_inception100.csv', '0.0060623']
['04153', '04153_0003514_cnn_inception100.csv', '0.0021569']
['04789', '04789_0002172_cnn_inception100.csv', '0.000800494']
['04726', '04726_0002458_cnn_inception100.csv', '0.00130155']
['04795', '04795_0001014_cnn_inception100.csv', '0.000381534']
['05894', '05894_0000949_cnn_inception100.csv', '1.92281e-06']
['05875', '05875_0005586_cnn_inception100.csv', '0.001275']
['05952', '05952_0004757_cnn_inception100.csv', '0.00200809']
['06008', '06008_0005620_cnn_inception100.csv', '0.0029485']
['06878', '06878_0000445_cnn_inception100.csv', '0.00591678']
['06623', '06623_0001648_cnn_inception100.csv', '0.0027229']
['07308', '07308_0007330_cnn_inception100.csv', '0.00169646']
['07336', '07336_0003585_cnn_inception100.csv', '0.00228312']
['07174', '07174_0004514_cnn_inception100.csv', '0.00641216']
