['00377', '00377_0003723_cnn_inception100.csv', '3.24287e-05']
['00173', '00173_0001101_cnn_inception100.csv', '0.00128657']
['00290', '00290_0002955_cnn_inception100.csv', '0.000232759']
['00770', '00770_0000275_cnn_inception100.csv', '0.0347044']
['00891', '00891_0000130_cnn_inception100.csv', '0.0193353']
['00513', '00513_0000024_cnn_inception100.csv', '0.0170757']
['00703', '00703_0005596_cnn_inception100.csv', '2.2879e-05']
['01483', '01483_0012976_cnn_inception100.csv', '0.00142697']
['01024', '01024_0003180_cnn_inception100.csv', '0.000657203']
['01094', '01094_0008766_cnn_inception100.csv', '0.00036901']
['01074', '01074_0002844_cnn_inception100.csv', '0.000391053']
['01816', '01816_0002481_cnn_inception100.csv', '0.00204959']
['01737', '01737_0013681_cnn_inception100.csv', '0.00184323']
['01622', '01622_0005926_cnn_inception100.csv', '7.78513e-05']
['02727', '02727_0007040_cnn_inception100.csv', '0.000208873']
['02773', '02773_0005531_cnn_inception100.csv', '0.0061096']
['02672', '02672_0009561_cnn_inception100.csv', '0.000472435']
['02306', '02306_0004846_cnn_inception100.csv', '0.00192531']
['02477', '02477_0001991_cnn_inception100.csv', '0.00146861']
['02233', '02233_0000341_cnn_inception100.csv', '0.000801933']
['02063', '02063_0006067_cnn_inception100.csv', '0.00132213']
['02383', '02383_0026826_cnn_inception100.csv', '0.000900186']
['02341', '02341_0003808_cnn_inception100.csv', '0.0211747']
['03427', '03427_0000459_cnn_inception100.csv', '0.00410733']
['03182', '03182_0000492_cnn_inception100.csv', '0.00197002']
['03244', '03244_0000841_cnn_inception100.csv', '6.04478e-05']
['03110', '03110_0006656_cnn_inception100.csv', '0.00180071']
['03001', '03001_0003893_cnn_inception100.csv', '0.000645608']
['03684', '03684_0000521_cnn_inception100.csv', '0.000348156']
['03555', '03555_0001773_cnn_inception100.csv', '0.000738657']
['03525', '03525_0008726_cnn_inception100.csv', '0.000326014']
['03742', '03742_0001452_cnn_inception100.csv', '0.0017096']
['03608', '03608_0000187_cnn_inception100.csv', '0.00125394']
['03697', '03697_0002214_cnn_inception100.csv', '0.0729752']
['03572', '03572_0006292_cnn_inception100.csv', '0.00260294']
['04316', '04316_0005752_cnn_inception100.csv', '0.00399067']
['04153', '04153_0003514_cnn_inception100.csv', '0.00116134']
['04073', '04073_0002489_cnn_inception100.csv', '0.0033134']
['04982', '04982_0004613_cnn_inception100.csv', '0.00230966']
['04534', '04534_0032122_cnn_inception100.csv', '0.00130766']
['04790', '04790_0007024_cnn_inception100.csv', '0.000980574']
['04844', '04844_0000426_cnn_inception100.csv', '0.00151721']
['04687', '04687_0000534_cnn_inception100.csv', '0.00281907']
['05025', '05025_0007340_cnn_inception100.csv', '0.00825415']
['05894', '05894_0000949_cnn_inception100.csv', '4.8265e-06']
['05673', '05673_0005161_cnn_inception100.csv', '0.00341007']
['06474', '06474_0001785_cnn_inception100.csv', '0.00300945']
['06296', '06296_0005662_cnn_inception100.csv', '0.000414021']
['06125', '06125_0000325_cnn_inception100.csv', '0.00013805']
['06437', '06437_0000033_cnn_inception100.csv', '1.05855e-05']
['06406', '06406_0002987_cnn_inception100.csv', '0.00447938']
['06181', '06181_0000020_cnn_inception100.csv', '0.001736']
['06593', '06593_0003416_cnn_inception100.csv', '0.0024071']
['06707', '06707_0007973_cnn_inception100.csv', '0.00137375']
['06785', '06785_0005504_cnn_inception100.csv', '0.0144746']
['07019', '07019_0008367_cnn_inception100.csv', '0.0025036']
['07080', '07080_0000653_cnn_inception100.csv', '0.00890631']
['07121', '07121_0000799_cnn_inception100.csv', '0.0039422']
