['00168', '00168_0011620_cnn_inception100.csv', '0.009778']
['00193', '00193_0005958_cnn_inception100.csv', '0.00959743']
['00015', '00015_0006020_cnn_inception100.csv', '0.00108571']
['00069', '00069_0004239_cnn_inception100.csv', '0.00729969']
['00033', '00033_0002671_cnn_inception100.csv', '0.00718933']
['00520', '00520_0005017_cnn_inception100.csv', '0.00350556']
['00936', '00936_0005804_cnn_inception100.csv', '0.00203089']
['00652', '00652_0002499_cnn_inception100.csv', '0.00668922']
['00711', '00711_0003573_cnn_inception100.csv', '0.00776022']
['01383', '01383_0000903_cnn_inception100.csv', '0.00332938']
['01050', '01050_0008970_cnn_inception100.csv', '0.00108566']
['01557', '01557_0005960_cnn_inception100.csv', '0.0203651']
['01943', '01943_0000636_cnn_inception100.csv', '0.00218685']
['01704', '01704_0003351_cnn_inception100.csv', '0.00187954']
['02787', '02787_0003808_cnn_inception100.csv', '0.00031054']
['02962', '02962_0000801_cnn_inception100.csv', '0.00332492']
['02580', '02580_0000226_cnn_inception100.csv', '0.00198939']
['02976', '02976_0003106_cnn_inception100.csv', '0.0208856']
['02526', '02526_0007980_cnn_inception100.csv', '0.00301494']
['02066', '02066_0002668_cnn_inception100.csv', '0.00502602']
['02007', '02007_0022530_cnn_inception100.csv', '0.0584134']
['02437', '02437_0003368_cnn_inception100.csv', '0.000150819']
['03016', '03016_0005881_cnn_inception100.csv', '0.000284023']
['03245', '03245_0002641_cnn_inception100.csv', '0.00612121']
['03083', '03083_0005476_cnn_inception100.csv', '0.00174873']
['03047', '03047_0000789_cnn_inception100.csv', '0.00249867']
['03102', '03102_0003960_cnn_inception100.csv', '0.00308045']
['03707', '03707_0002969_cnn_inception100.csv', '0.00148643']
['03963', '03963_0008185_cnn_inception100.csv', '0.00199394']
['03722', '03722_0003003_cnn_inception100.csv', '0.00144984']
['03804', '03804_0001798_cnn_inception100.csv', '0.00872623']
['04497', '04497_0001448_cnn_inception100.csv', '0.00294428']
['04142', '04142_0003932_cnn_inception100.csv', '0.00112002']
['04263', '04263_0000948_cnn_inception100.csv', '0.00110146']
['04061', '04061_0064864_cnn_inception100.csv', '0.00138801']
['04868', '04868_0030061_cnn_inception100.csv', '0.00335594']
['04925', '04925_0022552_cnn_inception100.csv', '0.00462987']
['04566', '04566_0000068_cnn_inception100.csv', '0.00160503']
['04594', '04594_0033431_cnn_inception100.csv', '0.00677318']
['05325', '05325_0001125_cnn_inception100.csv', '0.0135316']
['05205', '05205_0009190_cnn_inception100.csv', '0.0198286']
['05229', '05229_0003158_cnn_inception100.csv', '0.0171824']
['05108', '05108_0005825_cnn_inception100.csv', '0.00158173']
['05924', '05924_0001910_cnn_inception100.csv', '0.00176802']
['05833', '05833_0005073_cnn_inception100.csv', '0.00300447']
['05816', '05816_0001228_cnn_inception100.csv', '0.00187467']
['05799', '05799_0001767_cnn_inception100.csv', '0.000809284']
['06488', '06488_0000372_cnn_inception100.csv', '0.00223196']
['06352', '06352_0004776_cnn_inception100.csv', '0.000770475']
['06455', '06455_0001656_cnn_inception100.csv', '0.00220184']
['06234', '06234_0006482_cnn_inception100.csv', '0.000562674']
['06768', '06768_0001541_cnn_inception100.csv', '0.00180915']
['06568', '06568_0001295_cnn_inception100.csv', '0.00026623']
['07246', '07246_0004212_cnn_inception100.csv', '0.00813644']
['07252', '07252_0003791_cnn_inception100.csv', '0.00973948']
['07207', '07207_0004220_cnn_inception100.csv', '0.00270194']
['07062', '07062_0002657_cnn_inception100.csv', '0.00440813']
