['00410', '00410_0009706_cnn_inception100.csv', '2.42722e-05']
['01352', '01352_0003426_cnn_inception100.csv', '0.0021911']
['01320', '01320_0003158_cnn_inception100.csv', '0.00618701']
['01509', '01509_0007116_cnn_inception100.csv', '0.00077999']
['02632', '02632_0005854_cnn_inception100.csv', '9.8001e-05']
['02471', '02471_0000380_cnn_inception100.csv', '0.00126961']
['03302', '03302_0006841_cnn_inception100.csv', '0.00278334']
['03187', '03187_0003380_cnn_inception100.csv', '0.00113093']
['03890', '03890_0004978_cnn_inception100.csv', '0.000958689']
['03572', '03572_0006292_cnn_inception100.csv', '0.00229021']
['03922', '03922_0006846_cnn_inception100.csv', '0.00200845']
['04145', '04145_0000975_cnn_inception100.csv', '0.00157127']
['04191', '04191_0003030_cnn_inception100.csv', '0.00188751']
['04489', '04489_0000064_cnn_inception100.csv', '0.00817158']
['04086', '04086_0025536_cnn_inception100.csv', '0.000771136']
['04953', '04953_0007979_cnn_inception100.csv', '7.11299e-05']
['04673', '04673_0006166_cnn_inception100.csv', '1.49157e-05']
['04829', '04829_0008202_cnn_inception100.csv', '2.40382e-05']
['04786', '04786_0000076_cnn_inception100.csv', '0.00194958']
['04648', '04648_0004443_cnn_inception100.csv', '0.00288198']
['05142', '05142_0008810_cnn_inception100.csv', '0.0018278']
['05297', '05297_0005258_cnn_inception100.csv', '0.00652528']
['06164', '06164_0000299_cnn_inception100.csv', '0.00185859']
['06625', '06625_0007312_cnn_inception100.csv', '3.00705e-06']
['06621', '06621_0009953_cnn_inception100.csv', '9.18899e-05']
