['00188', '00188_0001218_cnn_inception100.csv', '0.00188447']
['00033', '00033_0002671_cnn_inception100.csv', '0.00224149']
['00481', '00481_0001552_cnn_inception100.csv', '0.000636239']
['00874', '00874_0000188_cnn_inception100.csv', '0.0235472']
['00644', '00644_0002141_cnn_inception100.csv', '0.000690133']
['00678', '00678_0000562_cnn_inception100.csv', '0.00185925']
['01111', '01111_0004895_cnn_inception100.csv', '0.00244117']
['01210', '01210_0001859_cnn_inception100.csv', '0.00158754']
['01399', '01399_0001790_cnn_inception100.csv', '0.00196469']
['01738', '01738_0009221_cnn_inception100.csv', '0.00140778']
['02903', '02903_0006978_cnn_inception100.csv', '0.00177825']
['02564', '02564_0002194_cnn_inception100.csv', '0.00139384']
['02541', '02541_0001900_cnn_inception100.csv', '0.00137878']
['02974', '02974_0000756_cnn_inception100.csv', '0.000108399']
['02108', '02108_0001391_cnn_inception100.csv', '0.00179076']
['02265', '02265_0002953_cnn_inception100.csv', '0.00933777']
['02465', '02465_0003327_cnn_inception100.csv', '0.00174699']
['02497', '02497_0013624_cnn_inception100.csv', '0.00821937']
['03403', '03403_0000158_cnn_inception100.csv', '0.00170971']
['03290', '03290_0001994_cnn_inception100.csv', '0.00122207']
['03884', '03884_0010135_cnn_inception100.csv', '0.0110069']
['04304', '04304_0002735_cnn_inception100.csv', '0.00190471']
['04837', '04837_0006181_cnn_inception100.csv', '0.00721227']
['04780', '04780_0057241_cnn_inception100.csv', '0.00751116']
['04904', '04904_0002150_cnn_inception100.csv', '0.000757024']
['05013', '05013_0000114_cnn_inception100.csv', '0.00080445']
['05135', '05135_0001763_cnn_inception100.csv', '0.00174034']
['05940', '05940_0012179_cnn_inception100.csv', '0.000804066']
['05658', '05658_0003001_cnn_inception100.csv', '0.00198582']
['05605', '05605_0014528_cnn_inception100.csv', '0.002257']
['05551', '05551_0001050_cnn_inception100.csv', '0.000776614']
['05943', '05943_0003223_cnn_inception100.csv', '0.000268891']
['06131', '06131_0000190_cnn_inception100.csv', '0.000958086']
['06298', '06298_0006303_cnn_inception100.csv', '0.00479662']
['06192', '06192_0005091_cnn_inception100.csv', '0.0029593']
['06677', '06677_0003945_cnn_inception100.csv', '0.00071498']
['06641', '06641_0007295_cnn_inception100.csv', '0.000398383']
['07395', '07395_0002659_cnn_inception100.csv', '0.00513503']
['07160', '07160_0000653_cnn_inception100.csv', '0.000512072']
['07126', '07126_0002300_cnn_inception100.csv', '0.00376087']
['07407', '07407_0000021_cnn_inception100.csv', '0.00421369']
['07054', '07054_0010513_cnn_inception100.csv', '0.0018343']
