['00269', '00269_0002099_cnn_inception100.csv', '8.45143e-05']
['00383', '00383_0005211_cnn_inception100.csv', '0.00236894']
['00341', '00341_0000265_cnn_inception100.csv', '0.00243653']
['00173', '00173_0001101_cnn_inception100.csv', '0.00112089']
['00322', '00322_0000977_cnn_inception100.csv', '0.000700848']
['00193', '00193_0005958_cnn_inception100.csv', '0.00222963']
['00046', '00046_0001948_cnn_inception100.csv', '0.00116017']
['00484', '00484_0000210_cnn_inception100.csv', '0.00343508']
['00426', '00426_0003748_cnn_inception100.csv', '0.0185242']
['00722', '00722_0000086_cnn_inception100.csv', '4.07489e-06']
['00672', '00672_0003499_cnn_inception100.csv', '0.0015214']
['00611', '00611_0004399_cnn_inception100.csv', '0.00137032']
['00665', '00665_0005716_cnn_inception100.csv', '0.000802837']
['00981', '00981_0002392_cnn_inception100.csv', '0.00373665']
['00905', '00905_0001110_cnn_inception100.csv', '0.00143815']
['01340', '01340_0025072_cnn_inception100.csv', '0.0013871']
['01312', '01312_0001042_cnn_inception100.csv', '0.00969475']
['01408', '01408_0003826_cnn_inception100.csv', '0.00330506']
['01343', '01343_0007218_cnn_inception100.csv', '0.00130484']
['01388', '01388_0003549_cnn_inception100.csv', '0.116112']
['01146', '01146_0004309_cnn_inception100.csv', '0.000857406']
['01480', '01480_0012533_cnn_inception100.csv', '0.00398771']
['01081', '01081_0005273_cnn_inception100.csv', '0.00123528']
['01587', '01587_0001290_cnn_inception100.csv', '0.000636595']
['01526', '01526_0000845_cnn_inception100.csv', '0.000850888']
['01675', '01675_0009211_cnn_inception100.csv', '0.00261631']
['01820', '01820_0008981_cnn_inception100.csv', '0.0028191']
['01911', '01911_0004393_cnn_inception100.csv', '0.00598284']
['01690', '01690_0000559_cnn_inception100.csv', '0.00183891']
['01679', '01679_0003290_cnn_inception100.csv', '0.00414368']
['01956', '01956_0000677_cnn_inception100.csv', '0.000513344']
['01756', '01756_0008271_cnn_inception100.csv', '0.00229329']
['01966', '01966_0000295_cnn_inception100.csv', '0.00353693']
