['00340', '00340_0005153_cnn_inception100.csv', '0.00837884']
['00385', '00385_0000141_cnn_inception100.csv', '0.00103589']
['00159', '00159_0000727_cnn_inception100.csv', '0.000182412']
['00210', '00210_0005307_cnn_inception100.csv', '0.00322134']
['00460', '00460_0002508_cnn_inception100.csv', '0.00164049']
['00206', '00206_0005007_cnn_inception100.csv', '7.30034e-05']
['00389', '00389_0007770_cnn_inception100.csv', '0.000633687']
['00182', '00182_0003801_cnn_inception100.csv', '0.0048198']
['00114', '00114_0001091_cnn_inception100.csv', '0.0292211']
['00190', '00190_0010090_cnn_inception100.csv', '0.00148757']
['00089', '00089_0000179_cnn_inception100.csv', '5.33955e-06']
['00411', '00411_0002937_cnn_inception100.csv', '0.00210193']
['00603', '00603_0004331_cnn_inception100.csv', '0.00446818']
['00575', '00575_0028807_cnn_inception100.csv', '0.00297799']
['00722', '00722_0000086_cnn_inception100.csv', '2.12387e-05']
['00550', '00550_0004611_cnn_inception100.csv', '0.00672434']
['00852', '00852_0003933_cnn_inception100.csv', '0.000645031']
['00720', '00720_0000821_cnn_inception100.csv', '0.000394075']
['00758', '00758_0003539_cnn_inception100.csv', '0.000807526']
['00932', '00932_0001675_cnn_inception100.csv', '0.00367415']
['00766', '00766_0008409_cnn_inception100.csv', '0.00255367']
['00703', '00703_0005596_cnn_inception100.csv', '3.23936e-05']
['01091', '01091_0007431_cnn_inception100.csv', '0.00202427']
['01415', '01415_0000634_cnn_inception100.csv', '0.00185426']
['01013', '01013_0000673_cnn_inception100.csv', '0.000358248']
['01352', '01352_0003426_cnn_inception100.csv', '0.00370091']
['01253', '01253_0002288_cnn_inception100.csv', '0.00128507']
['01456', '01456_0012442_cnn_inception100.csv', '0.000881612']
['01231', '01231_0001819_cnn_inception100.csv', '0.00273307']
['01428', '01428_0000004_cnn_inception100.csv', '0.000755384']
['01334', '01334_0003169_cnn_inception100.csv', '0.00580162']
['01196', '01196_0002307_cnn_inception100.csv', '0.00268243']
['01833', '01833_0002855_cnn_inception100.csv', '0.000718659']
['01874', '01874_0001074_cnn_inception100.csv', '0.0155543']
['01738', '01738_0009221_cnn_inception100.csv', '0.0495014']
['01717', '01717_0000594_cnn_inception100.csv', '0.00493723']
