['00054', '00054_0000207_cnn_inception100.csv', '0.0017806']
['00462', '00462_0010943_cnn_inception100.csv', '0.00236576']
['00058', '00058_0003838_cnn_inception100.csv', '0.0092706']
['00908', '00908_0002203_cnn_inception100.csv', '0.00327844']
['00801', '00801_0004142_cnn_inception100.csv', '0.00117679']
['00766', '00766_0008409_cnn_inception100.csv', '0.00825327']
['01176', '01176_0003016_cnn_inception100.csv', '0.00113029']
['01149', '01149_0005634_cnn_inception100.csv', '0.00214766']
['01949', '01949_0004247_cnn_inception100.csv', '0.0034849']
['01874', '01874_0001074_cnn_inception100.csv', '0.00212923']
['02734', '02734_0000724_cnn_inception100.csv', '0.00912687']
['02670', '02670_0008420_cnn_inception100.csv', '0.0272119']
['02649', '02649_0004080_cnn_inception100.csv', '0.00970138']
['02884', '02884_0002168_cnn_inception100.csv', '0.00144204']
['02955', '02955_0000676_cnn_inception100.csv', '0.000421003']
['02360', '02360_0001345_cnn_inception100.csv', '0.00342551']
['02047', '02047_0010612_cnn_inception100.csv', '0.00244828']
['02479', '02479_0004472_cnn_inception100.csv', '0.00143047']
['03212', '03212_0003254_cnn_inception100.csv', '0.000529072']
['03255', '03255_0000274_cnn_inception100.csv', '0.0105209']
['03055', '03055_0006095_cnn_inception100.csv', '0.00286448']
['03562', '03562_0008349_cnn_inception100.csv', '0.000139317']
['04385', '04385_0007967_cnn_inception100.csv', '0.0012231']
['04557', '04557_0000726_cnn_inception100.csv', '0.00307347']
['04594', '04594_0033431_cnn_inception100.csv', '0.00502341']
['05014', '05014_0014676_cnn_inception100.csv', '0.00180077']
['05132', '05132_0011680_cnn_inception100.csv', '0.0038103']
['05149', '05149_0007106_cnn_inception100.csv', '0.00822905']
['05360', '05360_0061700_cnn_inception100.csv', '0.00274977']
['05753', '05753_0005735_cnn_inception100.csv', '0.00150444']
['06050', '06050_0004539_cnn_inception100.csv', '0.00689152']
