['00491', '00491_0004314_cnn_inception100.csv', '3.41093e-06']
['00748', '00748_0008096_cnn_inception100.csv', '0.00172271']
['00551', '00551_0004396_cnn_inception100.csv', '0.000631884']
['01391', '01391_0000077_cnn_inception100.csv', '0.00713645']
['02666', '02666_0004739_cnn_inception100.csv', '1.89629e-05']
['02481', '02481_0005589_cnn_inception100.csv', '0.00100773']
['02378', '02378_0002792_cnn_inception100.csv', '0.0034195']
['03374', '03374_0005404_cnn_inception100.csv', '0.00537345']
['03793', '03793_0004294_cnn_inception100.csv', '0.000344196']
['03674', '03674_0000293_cnn_inception100.csv', '0.00126163']
['03954', '03954_0019171_cnn_inception100.csv', '0.00287581']
['03834', '03834_0003277_cnn_inception100.csv', '0.00524539']
['04150', '04150_0015633_cnn_inception100.csv', '0.00203214']
['04367', '04367_0000937_cnn_inception100.csv', '2.45337e-06']
['04856', '04856_0004698_cnn_inception100.csv', '0.00542198']
['04827', '04827_0006576_cnn_inception100.csv', '0.000661503']
['04636', '04636_0025135_cnn_inception100.csv', '0.00247449']
['05257', '05257_0006469_cnn_inception100.csv', '0.000103528']
['05979', '05979_0006538_cnn_inception100.csv', '0.00379117']
['05564', '05564_0001799_cnn_inception100.csv', '5.49877e-07']
['05597', '05597_0008074_cnn_inception100.csv', '0.000116885']
['07213', '07213_0019453_cnn_inception100.csv', '0.00124669']
['07368', '07368_0002605_cnn_inception100.csv', '0.00104427']
