['00266', '00266_0004057_cnn_inception100.csv', '0.00482955']
['00091', '00091_0002631_cnn_inception100.csv', '0.000280753']
['00065', '00065_0005799_cnn_inception100.csv', '3.04479e-05']
['00001', '00001_0001302_cnn_inception100.csv', '1.13347e-06']
['00097', '00097_0047812_cnn_inception100.csv', '0.00198625']
['00052', '00052_0004328_cnn_inception100.csv', '0.00102444']
['00174', '00174_0002970_cnn_inception100.csv', '0.00173078']
['00364', '00364_0011872_cnn_inception100.csv', '0.0292966']
['00194', '00194_0000500_cnn_inception100.csv', '0.00168985']
['00414', '00414_0005178_cnn_inception100.csv', '0.00296412']
['00482', '00482_0003890_cnn_inception100.csv', '0.000561088']
['00210', '00210_0005307_cnn_inception100.csv', '0.00414193']
['00469', '00469_0004935_cnn_inception100.csv', '0.00122389']
['00236', '00236_0005844_cnn_inception100.csv', '0.000259589']
['00458', '00458_0011253_cnn_inception100.csv', '0.000568166']
['00466', '00466_0003473_cnn_inception100.csv', '0.00475763']
['00034', '00034_0000568_cnn_inception100.csv', '0.00160822']
['00316', '00316_0004420_cnn_inception100.csv', '0.00103768']
['00320', '00320_0004814_cnn_inception100.csv', '0.00296291']
['00171', '00171_0002631_cnn_inception100.csv', '0.00100989']
['00388', '00388_0005091_cnn_inception100.csv', '0.00515487']
['00108', '00108_0007691_cnn_inception100.csv', '0.00335223']
['00334', '00334_0004825_cnn_inception100.csv', '7.78924e-06']
['00428', '00428_0005964_cnn_inception100.csv', '0.000700035']
['00248', '00248_0004442_cnn_inception100.csv', '0.00222518']
['00072', '00072_0002588_cnn_inception100.csv', '0.00391334']
['00866', '00866_0005554_cnn_inception100.csv', '0.00098389']
['00511', '00511_0000915_cnn_inception100.csv', '0.00297061']
['00985', '00985_0000765_cnn_inception100.csv', '0.0361639']
['00738', '00738_0000836_cnn_inception100.csv', '0.00555608']
['00595', '00595_0003952_cnn_inception100.csv', '1.8451e-06']
['00827', '00827_0006482_cnn_inception100.csv', '0.0018081']
['00862', '00862_0002216_cnn_inception100.csv', '0.00150119']
['00690', '00690_0001920_cnn_inception100.csv', '0.012504']
['00653', '00653_0004618_cnn_inception100.csv', '0.00138758']
['00721', '00721_0003782_cnn_inception100.csv', '0.00185515']
['00918', '00918_0020202_cnn_inception100.csv', '0.0393021']
['00775', '00775_0004909_cnn_inception100.csv', '0.000978687']
['00780', '00780_0004226_cnn_inception100.csv', '0.00182624']
['00751', '00751_0006920_cnn_inception100.csv', '0.00394399']
['00530', '00530_0001198_cnn_inception100.csv', '0.000169489']
['00537', '00537_0012026_cnn_inception100.csv', '0.0012773']
['00554', '00554_0003112_cnn_inception100.csv', '0.00192737']
['00750', '00750_0009874_cnn_inception100.csv', '0.000198161']
['00994', '00994_0003390_cnn_inception100.csv', '0.00194457']
['00877', '00877_0003689_cnn_inception100.csv', '4.49458e-05']
['00625', '00625_0001511_cnn_inception100.csv', '0.000409033']
['00825', '00825_0002477_cnn_inception100.csv', '0.00013773']
['00814', '00814_0000427_cnn_inception100.csv', '0.000301732']
['00882', '00882_0001417_cnn_inception100.csv', '0.00378418']
['01117', '01117_0002393_cnn_inception100.csv', '0.0027777']
['01385', '01385_0009838_cnn_inception100.csv', '0.00466074']
['01145', '01145_0004326_cnn_inception100.csv', '1.94681e-05']
['01037', '01037_0004832_cnn_inception100.csv', '0.00153932']
['01294', '01294_0003101_cnn_inception100.csv', '0.00361427']
['01430', '01430_0006229_cnn_inception100.csv', '0.000382096']
['01292', '01292_0000645_cnn_inception100.csv', '0.00198133']
['01219', '01219_0000538_cnn_inception100.csv', '0.00134306']
['01477', '01477_0004877_cnn_inception100.csv', '0.00465699']
['01289', '01289_0006682_cnn_inception100.csv', '1.40868e-05']
['01084', '01084_0001061_cnn_inception100.csv', '0.00533382']
['01364', '01364_0004852_cnn_inception100.csv', '0.00097291']
['01160', '01160_0008676_cnn_inception100.csv', '0.00209477']
['01133', '01133_0016956_cnn_inception100.csv', '1.32801e-05']
['01342', '01342_0006221_cnn_inception100.csv', '3.58245e-05']
['01124', '01124_0006390_cnn_inception100.csv', '2.71185e-08']
['01086', '01086_0003265_cnn_inception100.csv', '0.000230957']
['01350', '01350_0001394_cnn_inception100.csv', '0.00199204']
['01913', '01913_0003646_cnn_inception100.csv', '0.000533959']
['01922', '01922_0000831_cnn_inception100.csv', '0.000894363']
['01949', '01949_0004247_cnn_inception100.csv', '0.00642198']
['01982', '01982_0003921_cnn_inception100.csv', '4.3303e-05']
['01529', '01529_0003971_cnn_inception100.csv', '0.00262779']
['01518', '01518_0006845_cnn_inception100.csv', '0.0207912']
['01782', '01782_0001464_cnn_inception100.csv', '0.0108644']
['01588', '01588_0000074_cnn_inception100.csv', '0.000540291']
['01543', '01543_0009146_cnn_inception100.csv', '0.00171561']
['01747', '01747_0004172_cnn_inception100.csv', '0.00240125']
['01659', '01659_0010477_cnn_inception100.csv', '0.00205055']
['01632', '01632_0002535_cnn_inception100.csv', '0.00315547']
['01888', '01888_0011364_cnn_inception100.csv', '0.000170322']
['01821', '01821_0002356_cnn_inception100.csv', '0.00892537']
['01754', '01754_0004159_cnn_inception100.csv', '3.88136e-05']
['01593', '01593_0005196_cnn_inception100.csv', '0.00210293']
['01986', '01986_0005498_cnn_inception100.csv', '0.000755758']
['01584', '01584_0000457_cnn_inception100.csv', '0.00903306']
['01514', '01514_0001826_cnn_inception100.csv', '0.00445253']
['01916', '01916_0000666_cnn_inception100.csv', '0.00691075']
['01698', '01698_0001248_cnn_inception100.csv', '1.00963e-05']
['01665', '01665_0003921_cnn_inception100.csv', '9.43426e-05']
['01639', '01639_0009790_cnn_inception100.csv', '8.35598e-08']
['01697', '01697_0002172_cnn_inception100.csv', '0.00519126']
['01823', '01823_0002909_cnn_inception100.csv', '0.00385164']
['01554', '01554_0000394_cnn_inception100.csv', '1.63115e-08']
['01591', '01591_0000618_cnn_inception100.csv', '0.00131399']
['01596', '01596_0002657_cnn_inception100.csv', '0.00172183']
['01507', '01507_0009954_cnn_inception100.csv', '9.69152e-06']
['01590', '01590_0004142_cnn_inception100.csv', '0.00324471']
['01705', '01705_0003179_cnn_inception100.csv', '0.00514632']
['02761', '02761_0004908_cnn_inception100.csv', '0.00252332']
['02993', '02993_0004306_cnn_inception100.csv', '0.00255733']
['02563', '02563_0003343_cnn_inception100.csv', '0.000860777']
['02932', '02932_0031387_cnn_inception100.csv', '0.00124107']
['02555', '02555_0004156_cnn_inception100.csv', '0.010014']
['02885', '02885_0005193_cnn_inception100.csv', '0.00282349']
['02876', '02876_0000707_cnn_inception100.csv', '2.53538e-08']
['02884', '02884_0002168_cnn_inception100.csv', '0.00427909']
['02606', '02606_0016449_cnn_inception100.csv', '9.10513e-05']
['02630', '02630_0002276_cnn_inception100.csv', '0.000360245']
['02807', '02807_0003420_cnn_inception100.csv', '0.00176651']
['02655', '02655_0004435_cnn_inception100.csv', '0.000169889']
['02515', '02515_0003682_cnn_inception100.csv', '0.0116597']
['02988', '02988_0007963_cnn_inception100.csv', '0.00021906']
['02514', '02514_0037275_cnn_inception100.csv', '4.37262e-05']
['02772', '02772_0006140_cnn_inception100.csv', '1.9469e-07']
['02911', '02911_0012463_cnn_inception100.csv', '0.00286418']
['02707', '02707_0000114_cnn_inception100.csv', '0.00174174']
['02963', '02963_0002473_cnn_inception100.csv', '0.00199713']
['02765', '02765_0000278_cnn_inception100.csv', '0.0675669']
['02901', '02901_0001154_cnn_inception100.csv', '0.00105239']
['02730', '02730_0004914_cnn_inception100.csv', '1.61318e-05']
['02880', '02880_0007069_cnn_inception100.csv', '4.9513e-05']
['02820', '02820_0017559_cnn_inception100.csv', '0.000519875']
['02856', '02856_0000884_cnn_inception100.csv', '0.00290977']
['02651', '02651_0012668_cnn_inception100.csv', '0.00347025']
['02850', '02850_0002123_cnn_inception100.csv', '0.00660662']
['02892', '02892_0024927_cnn_inception100.csv', '0.000647649']
['02587', '02587_0002931_cnn_inception100.csv', '0.0111197']
['02712', '02712_0001041_cnn_inception100.csv', '1.72892e-07']
['02510', '02510_0020560_cnn_inception100.csv', '0.00138455']
