['00059', '00059_0002581_cnn_inception100.csv', '0.00364053']
['00405', '00405_0000196_cnn_inception100.csv', '0.00048042']
['00403', '00403_0001711_cnn_inception100.csv', '0.00206767']
['00184', '00184_0004376_cnn_inception100.csv', '0.00656267']
['00651', '00651_0002936_cnn_inception100.csv', '0.0151159']
['01061', '01061_0000670_cnn_inception100.csv', '0.00190643']
['01794', '01794_0001338_cnn_inception100.csv', '0.000589697']
['02530', '02530_0002686_cnn_inception100.csv', '0.00200509']
['02744', '02744_0003905_cnn_inception100.csv', '0.00151174']
['02925', '02925_0003852_cnn_inception100.csv', '0.00466382']
['02724', '02724_0004199_cnn_inception100.csv', '0.00143467']
['02941', '02941_0004548_cnn_inception100.csv', '0.0022651']
['02327', '02327_0001492_cnn_inception100.csv', '0.00904094']
['03018', '03018_0002357_cnn_inception100.csv', '0.0115529']
['03416', '03416_0002014_cnn_inception100.csv', '0.00422921']
['03340', '03340_0003434_cnn_inception100.csv', '0.00294458']
['03065', '03065_0003494_cnn_inception100.csv', '0.0023233']
['03824', '03824_0005087_cnn_inception100.csv', '0.00656799']
['03870', '03870_0003439_cnn_inception100.csv', '0.00181051']
['03677', '03677_0007493_cnn_inception100.csv', '0.0113152']
['03788', '03788_0007207_cnn_inception100.csv', '0.00457135']
['03706', '03706_0003950_cnn_inception100.csv', '0.000872004']
['03521', '03521_0009688_cnn_inception100.csv', '0.00245011']
['04058', '04058_0000849_cnn_inception100.csv', '0.000594451']
['04276', '04276_0005919_cnn_inception100.csv', '0.0064882']
['04516', '04516_0008322_cnn_inception100.csv', '0.00803979']
['04900', '04900_0008170_cnn_inception100.csv', '0.00149269']
['04576', '04576_0001756_cnn_inception100.csv', '0.00208006']
['05418', '05418_0003317_cnn_inception100.csv', '0.000490316']
['05912', '05912_0005080_cnn_inception100.csv', '0.00233914']
['05579', '05579_0030359_cnn_inception100.csv', '0.000741008']
['06472', '06472_0002779_cnn_inception100.csv', '0.0176858']
['06229', '06229_0006734_cnn_inception100.csv', '0.000941697']
['06825', '06825_0001641_cnn_inception100.csv', '0.000530457']
['06836', '06836_0011304_cnn_inception100.csv', '0.00108539']
['06653', '06653_0008664_cnn_inception100.csv', '0.00626953']
['06592', '06592_0002038_cnn_inception100.csv', '0.000960742']
['06785', '06785_0005504_cnn_inception100.csv', '0.00439894']
['07107', '07107_0001116_cnn_inception100.csv', '0.00208193']
['07196', '07196_0006135_cnn_inception100.csv', '0.103961']
['07149', '07149_0001671_cnn_inception100.csv', '0.0142759']
['07127', '07127_0000577_cnn_inception100.csv', '0.00161667']
['07431', '07431_0025111_cnn_inception100.csv', '0.00276153']
['07266', '07266_0004174_cnn_inception100.csv', '0.000637409']
