['00025', '00025_0012382_cnn_inception100.csv', '5.94117e-06']
['00081', '00081_0001782_cnn_inception100.csv', '0.000891776']
['01406', '01406_0002059_cnn_inception100.csv', '0.000864463']
['01478', '01478_0000486_cnn_inception100.csv', '0.000664169']
['01150', '01150_0023793_cnn_inception100.csv', '2.67773e-05']
['01279', '01279_0003316_cnn_inception100.csv', '0.00990098']
['01199', '01199_0005299_cnn_inception100.csv', '0.000103033']
['01661', '01661_0002365_cnn_inception100.csv', '0.00135587']
['01540', '01540_0006666_cnn_inception100.csv', '0.00224121']
['02285', '02285_0007595_cnn_inception100.csv', '0.0027535']
['02378', '02378_0002792_cnn_inception100.csv', '0.0012585']
['03086', '03086_0003255_cnn_inception100.csv', '0.000461258']
['03793', '03793_0004294_cnn_inception100.csv', '0.000766605']
['03887', '03887_0002538_cnn_inception100.csv', '0.000682941']
['03790', '03790_0005113_cnn_inception100.csv', '7.70204e-05']
['03834', '03834_0003277_cnn_inception100.csv', '0.000471926']
['04126', '04126_0004963_cnn_inception100.csv', '0.000220738']
['04005', '04005_0010221_cnn_inception100.csv', '0.00336243']
['04334', '04334_0005572_cnn_inception100.csv', '3.44624e-05']
['04367', '04367_0000937_cnn_inception100.csv', '3.9088e-06']
['04335', '04335_0001755_cnn_inception100.csv', '0.00467199']
['04856', '04856_0004698_cnn_inception100.csv', '0.00196806']
['05390', '05390_0014385_cnn_inception100.csv', '0.00014147']
['05427', '05427_0053758_cnn_inception100.csv', '0.000144083']
['06397', '06397_0029995_cnn_inception100.csv', '5.25244e-06']
['06812', '06812_0001272_cnn_inception100.csv', '0.0012074']
['06517', '06517_0002100_cnn_inception100.csv', '0.00270757']
['07074', '07074_0020405_cnn_inception100.csv', '0.000296416']
['07200', '07200_0038845_cnn_inception100.csv', '0.001009']
['07004', '07004_0001016_cnn_inception100.csv', '0.00213283']
['07245', '07245_0021872_cnn_inception100.csv', '1.99805e-06']
