['00635', '00635_0004001_cnn_inception100.csv', '2.6755e-05']
['00543', '00543_0006005_cnn_inception100.csv', '0.00106828']
['00526', '00526_0004706_cnn_inception100.csv', '0.00334303']
['00962', '00962_0007775_cnn_inception100.csv', '0.00337707']
['01377', '01377_0001948_cnn_inception100.csv', '0.00339677']
['01006', '01006_0004424_cnn_inception100.csv', '0.0355305']
['01063', '01063_0005510_cnn_inception100.csv', '2.60593e-06']
['01474', '01474_0002406_cnn_inception100.csv', '0.000291098']
['01701', '01701_0003014_cnn_inception100.csv', '0.00158434']
['01607', '01607_0006752_cnn_inception100.csv', '0.00158442']
['01562', '01562_0001489_cnn_inception100.csv', '0.00213133']
['02552', '02552_0068553_cnn_inception100.csv', '0.00336767']
['02852', '02852_0003470_cnn_inception100.csv', '0.00247626']
['02775', '02775_0009126_cnn_inception100.csv', '0.000853287']
['02278', '02278_0001536_cnn_inception100.csv', '0.0132022']
['02444', '02444_0003207_cnn_inception100.csv', '0.0662636']
['02372', '02372_0005108_cnn_inception100.csv', '0.00225421']
['02389', '02389_0001270_cnn_inception100.csv', '0.00588076']
['03685', '03685_0018006_cnn_inception100.csv', '0.0174913']
['04069', '04069_0002938_cnn_inception100.csv', '0.00274491']
['04291', '04291_0011643_cnn_inception100.csv', '0.00333662']
['04109', '04109_0014308_cnn_inception100.csv', '0.00138333']
['04895', '04895_0006399_cnn_inception100.csv', '0.00415231']
['04642', '04642_0004485_cnn_inception100.csv', '2.68615e-05']
['04648', '04648_0004443_cnn_inception100.csv', '0.0221329']
['05469', '05469_0001953_cnn_inception100.csv', '0.000795695']
['05516', '05516_0005547_cnn_inception100.csv', '0.00195064']
['05605', '05605_0014528_cnn_inception100.csv', '0.00310226']
['05687', '05687_0000472_cnn_inception100.csv', '0.00466077']
['05613', '05613_0006656_cnn_inception100.csv', '0.00145054']
['05501', '05501_0007806_cnn_inception100.csv', '0.000560115']
['05956', '05956_0007889_cnn_inception100.csv', '0.00107282']
['05994', '05994_0004843_cnn_inception100.csv', '0.0212108']
['06100', '06100_0004828_cnn_inception100.csv', '0.000270224']
['06223', '06223_0000463_cnn_inception100.csv', '0.00133764']
['06214', '06214_0001093_cnn_inception100.csv', '0.00133588']
['06404', '06404_0004030_cnn_inception100.csv', '0.00144888']
['06372', '06372_0007434_cnn_inception100.csv', '0.000907295']
['06228', '06228_0005517_cnn_inception100.csv', '0.000838834']
['06697', '06697_0003633_cnn_inception100.csv', '0.00696668']
['06953', '06953_0005659_cnn_inception100.csv', '0.00134294']
['06673', '06673_0002052_cnn_inception100.csv', '0.0067955']
['06828', '06828_0013455_cnn_inception100.csv', '0.0394379']
['07303', '07303_0004809_cnn_inception100.csv', '0.0104893']
['07388', '07388_0001460_cnn_inception100.csv', '0.00156349']
['07234', '07234_0004027_cnn_inception100.csv', '0.00826847']
